vcserver,vmname,version,toolstatus,toolsversion,toolsrunningstatus
"vmview-vc-1.vmware.com","view-2-199","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-445","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-476","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-502","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-210","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-34","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-376","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-53","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-172","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-295","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-137","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-301","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-427","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-194","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-290","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-401","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-450","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-123","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-206","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-8","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-228","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-419","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-428","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-481","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-59","v7","toolsOld","8194","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-191","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-25","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-336","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-232","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-257","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-311","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-436","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-145","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-467","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-80","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-98","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-118","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-275","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-340","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-2","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-217","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-316","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-33","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-380","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-398","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-249","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-409","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-85","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-11","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-134","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-355","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-212","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-238","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-36","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-183","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-297","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-406","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-453","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-14","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-307","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-352","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-511","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-77","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-156","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-166","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-44","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-90","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-179","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-186","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-26","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-292","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-403","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-252","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-435","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-72","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-106","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-161","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-361","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-397","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-41","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-483","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-23","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-283","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-334","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-459","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-470","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-324","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-430","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-63","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-147","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-412","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-488","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-497","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-198","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-284","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-444","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-35","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-371","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-4","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-142","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-247","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-492","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-136","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-262","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-289","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-357","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-512","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-153","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-222","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-426","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-93","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-185","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-197","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-291","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-451","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-478","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-201","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-251","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-267","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-154","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-164","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-364","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-480","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-139","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-190","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-346","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-127","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-219","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-233","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-323","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-43","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-281","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-472","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-506","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-002","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-30","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-372","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-432","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-176","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-410","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-48","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-495","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-84","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-114","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-209","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-354","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-446","v7","toolsOld","8194","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-79","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-007","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-37","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-377","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-384","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-423","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-439","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-6","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-405","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-490","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-89","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-111","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-202","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-300","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-338","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-351","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-510","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-74","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-100","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-167","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-378","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-424","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-402","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-207","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-236","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-253","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-389","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-69","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-73","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-107","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-229","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-366","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-40","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-429","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-482","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-58","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-22","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-271","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-344","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-505","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-125","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-431","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-62","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-188","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-413","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-464","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-81","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-274","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-474","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-004","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-216","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-317","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-387","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-2-399","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-472","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-419","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-663","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-790","v7","toolsOld","8290","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-435","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-861","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-852","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-101","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-758","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-543","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-56","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-769","v7","toolsNotRunning","8384","guestToolsNotRunning"
"vmview-vc-1.vmware.com","view-F-837","v7","toolsNotRunning","8384","guestToolsNotRunning"
"vmview-vc-1.vmware.com","view-F-552","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-457","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-30","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-484","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-503","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-180","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-298","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-474","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-824","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-252","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-376","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-783","v7","toolsOld","8290","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-212","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-467","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-637","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-347","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-545","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-839","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-427","v7","toolsNotRunning","8290","guestToolsNotRunning"
"vmview-vc-1.vmware.com","view-F-558","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-200","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-822","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-789","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-744","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-224","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-498","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-703","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-358","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-765","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-677","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-714","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-776","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-510","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-302","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-795","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-496","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-755","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-832","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-489","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-391","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-473","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-373","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-786","v7","toolsOld","8290","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-860","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-527","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-853","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-317","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-540","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-353","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-420","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-31","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-483","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-500","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-844","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-70","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-799","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-466","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-859","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-426","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-203","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-719","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-728","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-42","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-417","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-733","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-649","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-800","v7","toolsOld","8290","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-713","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-292","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-771","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-513","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-794","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-320","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-497","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-812","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-754","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-488","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-470","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-519","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-787","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-661","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-433","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-161","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-709","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-316","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-352","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-685","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-843","v7","toolsNotRunning","8384","guestToolsNotRunning"
"vmview-vc-1.vmware.com","view-F-47","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-128","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-798","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-461","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-429","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-38","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-458","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-626","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-564","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-657","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-648","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-694","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-382","v7","toolsOk","8384","guestToolsRunning"
"vmview-vc-1.vmware.com","view-F-751","v7","toolsOk","8384","guestToolsRunning"
