display_client_name,agent_version
"ora-prod-iwov-d1.vmware.com","5.0.106-28"
"s2-prod-portal-1.vmware.com","5.0.105-169"
"www-lamp-mysql-1.vmware.com","3.7.1-100"
"ora-stage-inf-d1.vmware.com","5.0.106-28"
"ora-prod-ebs-ccm-11.vmware.com","6.0.100-592"
"wwwa-loadtest-lamp-1.vmware.com","3.7.1-100"
"wwwapps-prod-dbmaster-2.vmware.com","5.0.105-169"
"onesource.vmware.com","6.0.100-592"
"ora-prod-ucm-d2.vmware.com","6.0.100-592"
"s2-prod-offpm-2.vmware.com","5.0.106-28"
"ora-stage-ebs-disco-13.vmware.com","6.0.100-592"
"zimbra-mbox-1.vmware.com","5.0.105-169"
"portal-prod-wlp-15.vmware.com","4.1.101-340"
"ora-prod-ebs-r13.vmware.com","6.0.100-592"
"ora-prod-ebs-disco-12.vmware.com","6.0.100-592"
"ora-stage-ebs-rep-ccm-11.vmware.com","6.0.100-592"
"zimbra-mta-1.vmware.com","5.0.105-169"
"portal-stage-wlp-7.vmware.com","4.1.101-340"
"zimbra-prod-license-p2.vmware.com","5.0.106-28"
"at-view-cs03"," unKnown "
"vmwstagelic.vmware.com","6.0.100-592"
"pchmgmt-prod-web-1.vmware.com","6.0.100-592"
"vc-federal-db-1.vmware.com","5.0.105-169"
"sqlgrey-prod-d1.vmware.com","5.0.105-169"
"jiveapp-prd12.vmware.com","3.7.1-100"
"ora-stage-ebs-app-11.vmware.com","6.0.100-592"
"ora-stage-ebs-rep-r11.vmware.com","6.0.100-592"
"ora-prod-ebs-rep-app-12.vmware.com","6.0.100-592"
"ora-prod-ebs-app-16.vmware.com","6.0.100-592"
"colo-siebdbrep.store.ad","3.7.1-100"
"vmportal3-wfe2.vmware.com","5.0.106-28"
"cpp-upload1.cpp.corp","6.0.100-592"
"cware-app1-old","5.0.106-28"
"gemstone-prod-ftp.vmware.com","6.0.100-592"
"vmext-dc01.vmext.ad","6.0.100-592"
"fbi-prod-app-1.vmware.com","5.0.106-28"
"scrootdc07.vmware.com","6.0.100-592"
"scrootdc02.vmware.com","6.0.100-592"
"portal-stage-wlp-15.vmware.com","4.1.101-340"
"ora-stage-fmb2b-r1.vmware.com","6.0.100-592"
"wls-prod-utiln-1.vmware.com","4.1.101-340"
"pchmgmt-wlc2.vmware.com","3.7.1-100"
"ora-prod-ebs-disco-11.vmware.com","6.0.100-592"
"ora-prod-ebs-ccm-13.vmware.com","6.0.100-592"
"cpp-db02.cpp.corp","6.0.100-592"
"vmworld-prod-jive-11.vmware.com","3.7.1-100"
"wwwa-prod-web-6a.vmware.com","6.0.100-592"
"producma5.vmware.com","6.0.100-592"
"communities-prod-app-3.vmware.com","6.0.100-592"
"wsrootdc01.store.ad","4.0.3-24"
"portal-stage-wlp-4.vmware.com","4.1.101-340"
"webops-lamp-2.vmware.com","3.7.1-100"
"s2-prod-bloghforum-d1.vmware.com","5.0.105-169"
"s3p-prod-web-1.vmware.com","4.0.3-24"
"ws-proddb02.store.ad","3.7.1-100"
"osdc-ns80-03-m1-stream3","5.0.106-28"
"sfdc-prod-wsv-1","6.0.100-592"
"obie-prod-ksmk1.vmware.com","5.0.105-169"
"scrootdc06.vmware.com","6.0.100-592"
"sc9-ns42-03-m1-stream3","6.0.100-592"
"ws-proddb01.store.ad","3.7.1-100"
"myln-prod-distr.vmware.com","6.0.100-592"
"ora-prod-fmsoa-w2.vmware.com","4.1.100-1470"
"scrootdc01.vmware.com","6.0.100-592"
"cpp-web7","4.0.3-24"
"vmview-vdm-3.vmware.com","4.0.3-24"
"ora-prod-fmb2b-a1.vmware.com","6.0.100-592"
"portal-flexdb-1.vmware.com","6.0.100-592"
"ora-p-dnbim-a1.vmware.com","5.0.105-169"
"portal-prod-wlp-4.vmware.com","4.1.101-340"
"portal-stage-wlp-16.vmware.com","4.1.101-340"
"sc5-vmg1-2.vmware.com","3.7.1-100"
"dr-portal01.store.ad","3.7.1-100"
"salesops-prod-otrs-d1.vmware.com","6.0.100-592"
"jabber-prod-db-1.vmware.com","6.0.100-592"
"chanhtest","3.7.1-100"
"osdc-ns80-01-m1-stream32011.08.29.16.41.15","5.0.106-28"
"ora-stage-fmsoa-r1.vmware.com","6.0.100-592"
"askvmware-prod-a1.vmware.com","5.0.106-28"
"s2-prod-wwworg-w1.vmware.com","6.0.100-592"
"webhost-prod-webfailover-1.vmware.com","6.0.100-592"
"vmshr-test-idx.vmware.com","3.7.1-100"
"vmworld-prod-mysql-10.vmware.com","3.7.1-100"
"cpp-db07.cpp.corp","6.0.100-592"
"perforce-prod1.vmware.com","6.0.100-592"
"vmext-backup01.vmext.ad","3.7.1-100"
"cptb-web01","5.0.105-169"
"cpp-w02","6.0.100-592"
"s2-prod-wsvcs-2.vmware.com","5.0.106-28"
"ora-stage-ebs-ccm-1.vmware.com","4.1.101-340"
"pa-dhcp03.vmware.com","5.0.105-169"
"wwwb-lamp-3.vmware.com","3.7.1-100"
"salesops.vmware.com","4.0.3-24"
"vc-federal-1.vmware.com","5.0.105-169"
"at-view-cs02"," unKnown "
"sc9-kms-01.vmware.com","6.0.100-592"
"ora-prod-osb-a1.vmware.com","6.0.100-592"
"it-capacity-win.vmware.com","6.0.100-592"
"sc9-srm-vcdb-1.vmware.com","5.0.106-28"
"vam-prod-img-tfr-2.vmware.com","6.0.100-592"
"webqa.vmware.com","5.0.105-169"
"osdc-ns80-01-m1-stream42011.08.29.16.41.32","5.0.106-28"
"vam-prod-img-mgr-mysql-1.vmware.com","6.0.100-592"
"vam-prod-img-mgr-mysql-2.vmware.com","6.0.100-592"
"web-prod-5.vmware.com","4.1.101-340"
"s3web-clone-2.vmware.com","4.0.3-24"
"dr-prodwsvc2.vmware.com","6.0.100-592"
"vnoc-sqldb-01.vmware.com","5.0.106-28"
"communities-prod-gbot-6.vmware.com","6.0.100-592"
"eis-prod-atlasdb-1.vmware.com","6.0.100-592"
"s2-prod-patm-1.vmware.com","5.0.106-28"
"epo-app-1.vmware.com","4.0.3-24"
"www-prod-1.zimbra.com","4.1.101-340"
"obie-prod-ksfr1.vmware.com","5.0.105-169"
"www-prod-2.zimbra.com","4.1.101-340"
"vmweb-apache-ha-22.vmware.com","6.0.100-592"
"vadk.vmware.com","3.7.1-100"
"ora-prod-ebs-rep-r1.vmware.com","6.0.100-592"
"vfoglight-col-2","5.0.105-169"
"osdc-ns80-02-m4-stream3","6.0.100-592"
"govirtual-prod-jive-10.vmware.com","6.0.100-592"
"producma6.vmware.com","6.0.100-592"
"sc9-ns120-02-pd-stream3","6.0.100-592"
"ora-replmgr-1.vmware.com","5.0.105-169"
"cpp-upload2.cpp.corp","6.0.100-592"
"webops-labmgr1.vmware.com","3.7.1-100"
"sc9-ns4-960-ftp-stream4","6.0.100-592"
"ora-stage-fmidm-a5.vmware.com","6.0.100-592"
"portal-prod-webgate-2.vmware.com","6.0.100-592"
"ora-prod-ebs-rep-ccm-2.vmware.com","5.0.105-169"
"eloqua-md-prod-lamp-1.vmware.com","3.7.1-100"
"stageucma5","6.0.100-592"
"ora-prod-fmsoa-a6.vmware.com","5.0.106-28"
"ora-prod-fmb2b-r1.vmware.com","6.0.100-592"
"s2-prod-support-w1.vmware.com","6.0.100-592"
"colo-knova7adm.store.ad","3.7.1-100"
"colo-knova7kss3.store.ad","3.7.1-100"
"wls-stage-utiln-2.vmware.com","6.0.100-592"
"colo-knova-adm1.store.ad","4.0.3-24"
"s2-prod-forumorg-p1.vmware.com","5.0.105-169"
"ora-prod-ebs-app-14.vmware.com","6.0.100-592"
"thinapp-qr-1.vmware.com","6.0.100-592"
"vam-prod-img-tfr-proxy-2.vmware.com","6.0.100-592"
"ora-prod-grid-d1.vmware.com","6.0.100-592"
"ora-stage-ebs-app-16.vmware.com","6.0.100-592"
"itopsdocs.vmware.com","5.0.105-169"
"cpp-w01","5.0.105-169"
"wwwa-prod-nfs-1.vmware.com","6.0.100-592"
"sc9-dns-3.vmware.com","5.0.106-28"
"webhost-prod-web-2.vmware.com","6.0.100-592"
"ora-prod-ebs-app-5.vmware.com","6.0.100-592"
"basava.vmware.com","6.0.100-592"
"iwov-stage-teamsite-1.vmware.com","5.0.106-28"
"downloads-eoa.vmware.com","6.0.100-592"
"colo-knova7kss2.store.ad","3.7.1-100"
"ora-stage-ebs-rep-app-11.vmware.com","6.0.100-592"
"sc9-ns42-03-m1-stream4","6.0.100-592"
"epo-db-1.vmware.com","4.0.3-24"
"ora-prod-ebs-app-11.vmware.com","6.0.100-592"
"knova-prod-kb1.vmware.com","4.0.3-24"
"askvmware-prod-w1.vmware.com","6.0.100-592"
"stageucma7","6.0.100-592"
"ora-prod-ebs-disco-2.vmware.com","6.0.100-592"
"ora-stage-fmwsoax-a1.vmware.com","6.0.100-592"
"communities-prod-db-1.vmware.com","6.0.100-592"
"abdon"," unKnown "
"ftpsite-prod-2.vmware.com","6.0.100-592"
"wwwa-prod-web-3a.vmware.com","6.0.100-592"
"producma2.vmware.com","6.0.100-592"
"cpp-r03","6.0.100-592"
"va-drupal-2.vmware.com","3.7.1-100"
"sc9-ns4-960-ds-stream1","6.0.100-592"
"ora-prod-ebs-disco-13.vmware.com","6.0.100-592"
"osdc-ns80-03-m1-stream1","6.0.100-592"
"ora-stage-ebs-app-15.vmware.com","6.0.100-592"
"ora-stage-siebel-r1.vmware.com","6.0.100-592"
"portal-prod-wlp-11.vmware.com","4.1.101-340"
"osdc-ns80-03-m1-stream2","6.0.100-592"
"wwwb-lamp-1.vmware.com","3.7.1-100"
"weblogicquad.vmware.com","3.7.1-100"
"portal-stage-wlp-14.vmware.com","4.1.101-340"
"cware-app1-prod.vmware.com","5.0.106-28"
"vmweb-prod-people-1.vmware.com","6.0.100-592"
"s2-prod-hyperic-d2.vmware.com","6.0.100-592"
"view-cs02"," unKnown "
"portal-stage-wlp-20.vmware.com","4.1.101-340"
"www-lamp-3.vmware.com","3.7.1-100"
"zimbra-ldap-master-1.vmware.com","5.0.105-169"
"ora-prod-bu-d1.vmware.com","5.0.106-28"
"ora-stage-ebs-ccm-2.vmware.com","4.1.101-340"
"ora-prod-fmsoa-r2.vmware.com","6.0.100-592"
"trango-support.vmware.com","5.0.105-169"
"govirtual-prod-lamp-1.vmware.com","6.0.100-592"
"portal-stage-wlp-13.vmware.com","4.1.101-340"
"ora-stage-grid-oms-1.vmware.com","4.1.100-1470"
"va-drupal-mysql-2.vmware.com","3.7.1-100"
"maildir.vmware.com","5.0.105-169"
"ora-stage-ebs-r1.vmware.com","6.0.100-592"
"ora-prod-sfa3intr-d1.vmware.com","4.1.101-340"
"osdc-ns80-03-m4-stream4","5.0.106-28"
"wwwapps-prod-dbslave-1.vmware.com","5.0.106-28"
"ora-stage-fmidm-a6.vmware.com","6.0.100-592"
"mozy-prod-zabbix-1.vmware.com","5.0.106-28"
"s2-prod-patm-2.vmware.com","5.0.106-28"
"s2-prod-portal-9.vmware.com","5.0.106-28"
"time2.vmware.com","5.0.106-28"
"softwareupdate-prod.vmware.com","6.0.100-592"
"ora-prod-rcat-d1.vmware.com","5.0.105-169"
"s2-prod-portal-2.vmware.com","5.0.105-169"
"s2-prod-portal-5.vmware.com","5.0.105-169"
"cpp-r02","6.0.100-592"
"portal-stage-wlp-11.vmware.com","4.1.101-340"
"drupal-tr-prod-dbmaster-1.vmware.com","6.0.100-592"
"wls-stage-utiln-1.vmware.com","6.0.100-592"
"ora-stage-ebs-ccm-12.vmware.com","6.0.100-592"
"wwwapps-prod-dbmaster-3.vmware.com","5.0.105-169"
"ora-stage-ebs-r13.vmware.com","6.0.100-592"
"cpp-db7.cpprod.corp","3.7.1-100"
"cptb-db1","3.7.1-100"
"ora-prod-ebs-ccm-12.vmware.com","6.0.100-592"
"osdc-ns80-03-m4-stream2","6.0.100-592"
"wls-stage-admn-1.vmware.com","6.0.100-592"
"sc9-mailhost2.vmware.com","5.0.105-169"
"ora-prod-ddt-d1.vmware.com","6.0.100-592"
"ora-prod-ebs-r12.vmware.com","6.0.100-592"
"gemstone-prod-proxy1.vmware.com","6.0.100-592"
"ora-stage-ebs-r14.vmware.com","6.0.100-592"
"labs-prod-web-1.vmware.com","6.0.100-592"
"ora-prod-prietl-d1.vmware.com","6.0.100-592"
"ora-prod-ebs-rep-app-11.vmware.com","6.0.100-592"
"ora-stage-ebs-ccm-13.vmware.com","6.0.100-592"
"ora-stage-ebs-app-12.vmware.com","6.0.100-592"
"booking-arcdb.vmware.com","5.0.106-28"
"at-view-cs01"," unKnown "
"vmportal3-db2.vmware.com","5.0.106-28"
"ora-stage-ebs-app-14.vmware.com","6.0.100-592"
"sc9-nas-proxy-1.vmware.com","6.0.100-592"
"pchmgmt-prod-web-2.vmware.com","6.0.100-592"
"zimbra-bes-11.vmware.com","6.0.100-592"
"ora-prod-fmb2b-r2.vmware.com","6.0.100-592"
"cpta-web04","6.0.100-592"
"nis2.vmware.com","5.0.105-169"
"portal-prod-wlp-20.vmware.com","4.1.101-340"
"dr-websvc02.store.ad","3.7.1-100"
"wwwapps-prod-dbmaster-1.vmware.com","6.0.100-592"
"sc9-splunk-index-2.vmware.com","6.0.100-592"
"producma3.vmware.com","6.0.100-592"
"www-lamp-1.vmware.com","3.7.1-100"
"eis-prod-atlas-1.vmware.com","6.0.100-592"
"ora-stage-fmidm-a7.vmware.com","6.0.100-592"
"iwov-prod-mbdb1.vmware.com","5.0.105-169"
"osdc-ns80-02-m1-stream4","6.0.100-592"
"ora-stage-fmidm-a8.vmware.com","6.0.100-592"
"portal-stage-licn-1.vmware.com","6.0.100-592"
"buy-prod-2.zimbra.com","4.1.101-340"
"mylnweb01","3.7.1-100"
"s2-finance.vmware.com","4.1.101-340"
"ora-test2-fmsoa-a4.vmware.com","5.0.106-28"
"replmgr-srv-1.vmware.com","5.0.105-169"
"store-dbrepo2.vmware.com","5.0.105-169"
"cpta-w02","4.1.101-340"
"ora-dev1-fmb2b-d1.vmware.com","4.1.101-340"
"wdc-rem-mgmt.vmware.com","5.0.105-169"
"ora-qai-fmsoa-a6.vmware.com","5.0.106-28"
"ora-lt-fmsoa-a6.vmware.com","5.0.106-28"
"lm-db.vmware.com","6.0.100-592"
"ora-qa-ksmkdm-d1.vmware.com","4.1.101-340"
"ora-dev3-fmsoa-a2.vmware.com","5.0.106-28"
"communities-lt-db-1.vmware.com","4.0.3-24"
"ora-test2-osb-a1.vmware.com","6.0.100-592"
"ora-dev1-fmsoa-d1.vmware.com","4.1.101-340"
"obie-lt-sls-a2.vmware.com","5.0.106-28"
"ora-test2-fmsoa-a5.vmware.com","5.0.106-28"
"wdc-ns42-71-m1-stream1","5.0.105-169"
"iwov-qa-deploy-1.vmware.com2011.12.14.16.13.01","4.1.101-340"
"wdc-hppc11-ctl2.vmware.com","5.0.106-28"
"ora-qa-ksedw-d1.vmware.com","4.1.101-340"
"ora-dev2-ksinf-d1.vmware.com","4.1.101-340"
"obie-uat-mkt-a1.vmware.com","5.0.106-28"
"cpta-w01","4.1.101-340"
"ora-test2-ebs-r2.vmware.com","4.1.101-340"
"mylearnweb-ci01","4.1.101-340"
"ora-qai-fmsoa-a7.vmware.com","5.0.106-28"
"ora-dev1-fmidm-a1.vmware.com","4.1.101-340"
"obie-lt-mkt-a1.vmware.com","5.0.106-28"
"knova-sbx-bkptest","5.0.105-169"
"knova-sbx.vmware.com","5.0.105-169"
"vmware-44d4dcbe","4.1.106-27"
"ora-lt-osb-a1.vmware.com","5.0.106-28"
"ora-keytmp1-ucm-d1.vmware.com","4.1.101-340"
"wdc-srm-vum-2.vmware.com","6.0.100-592"
"wdc-rackwise.vmware.com","5.0.105-169"
"wdc-srm-vcdb-2.vmware.com","6.0.100-592"
"ora-lt-fmsoa-a7.vmware.com","5.0.106-28"
"ora-test2-fmsoa-a2.vmware.com","4.1.101-340"
"ora-test2-ebs-app-6.vmware.com","4.1.101-340"
"ora-test2-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-test2-fmidm-a3.vmware.com","4.1.101-340"
"ora-stage-fmsoa-a6.vmware.com","4.1.101-340"
"ora-test2-fmidm-r2.vmware.com","4.1.101-340"
"obie-dev-sls-a1.vmware.com","5.0.105-169"
"obie-lt-sls-a1.vmware.com","5.0.106-28"
"iwov-test-db-1.vmware.com2011.12.14.16.14.52","4.1.100-1470"
"wdc-srm-vc-db-1.vmware.com","6.0.100-592"
"wdc-ns120-m1-stream3","5.0.105-169"
"replmgr-mh-1.vmware.com","5.0.105-169"
"ora-test2-fmwsoa-a2.vmware.com","5.0.106-28"
"wdc-zenoss-col-1.vmware.com","6.0.100-592"
"sql08-dev.vmware.com","5.0.106-28"
"iwov-dev-teamsite-1.vmware.com","6.0.100-592"
"ora-qai-osb-a2.vmware.com","5.0.106-28"
"moss64-dev-1.vmware.com","4.1.101-340"
"ora-dev1-pim-app-1.vmware.com","4.1.101-340"
"ora-test2-fmsoa-a1.vmware.com","4.1.101-340"
"ora-qai-fmwsoax-a2.vmware.com","6.0.100-592"
"wdc-rackwise-35.vmware.com","5.0.106-28"
"wdc-hppc11-ctl1.vmware.com","5.0.105-169"
"ora-test2-ucm-a2.vmware.com","5.0.106-28"
"ora-test2-fmidm-w2.vmware.com","4.0.3-24"
"wdc-sanw11.vmware.com","5.0.106-28"
"ora-test2-ebs-disco-3.vmware.com","4.1.101-340"
"ora-dev-inf-d1.vmware.com","4.1.101-340"
"ora-dev1-fmidm-d1.vmware.com","4.1.101-340"
"wdc-vc-db-1.vmware.com","5.0.105-169"
"ora-test2-ucm-d1.vmware.com","4.1.101-340"
"ora-uat-fmsoa-a7.vmware.com","5.0.106-28"
"ora-test2-ebs-ccm-1.vmware.com","4.1.101-340"
"ora-uat-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-dev2-ksods-d1.vmware.com","4.1.101-340"
"s2-dev-s3logs-1.vmware.com","4.1.101-340"
"iwov-test-search-1.vmware.com2011.12.14.16.10.33","4.1.100-1470"
"wdc-splunk-index-1.vmware.com","6.0.100-592"
"ora-qai-fmwsoax-d1.vmware.com","6.0.100-592"
"ora-test2-fmsoa-r2.vmware.com","4.1.101-340"
"ora-dev-ksedw-d1.vmware.com","4.1.101-340"
"s2-dev-webapp-1.vmware.com","4.1.101-340"
"ora-uat-fmwsoax-a2.vmware.com","6.0.100-592"
"ora-uat-fmwsoax-a4.vmware.com","6.0.100-592"
"ora-test2-fmidm-a2.vmware.com","4.1.101-340"
"ora-uat-fmwsoax-a3.vmware.com","6.0.100-592"
"wdc-ns120-m1-stream4","5.0.105-169"
"pa-sql04.vmware.com","6.0.100-592"
"wdc-srm-2.vmware.com","6.0.100-592"
"ora-qai-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-test2-fmsoa-w1.vmware.com","4.1.101-340"
"wdc-ns42-71-m1-stream3","5.0.105-169"
"ora-test2-fmsoa-a3.vmware.com","4.1.101-340"
"pa-backup3","4.1.101-340"
"kar-backup3mirror","4.1.101-340"
"ora-test2-ebs-disco-2.vmware.com","4.1.101-340"
"ora-dev1-fmb2b-a1.vmware.com","4.1.101-340"
"ora-test2-fmb2b-r2.vmware.com","4.1.101-340"
"ora-uat-osb-a1.vmware.com","5.0.106-28"
"wdc-dcfm11.vmware.com","5.0.106-28"
"vc-dev-1.vmware.com","6.0.100-592"
"pa-backup3-poc","4.1.101-340"
"wdcrootdc02.vmware.com","5.0.105-169"
"ora-test2-fmb2b-a1.vmware.com","4.1.101-340"
"ora-qai-osb-a1.vmware.com","5.0.106-28"
"ora-uat-osb-a2.vmware.com","5.0.106-28"
"ora-qa-ksbkdm-d1.vmware.com","4.1.101-340"
"ora-test2-ucm-a1.vmware.com","5.0.106-28"
"ora-test2-ebs-ccm-2.vmware.com","4.1.101-340"
"view-f02-007.vmware.com","5.0.101-32"
"ora-uat-fmwsoax-r1.vmware.com","6.0.100-592"
"ora-hr-ebs-app-1.vmware.com","4.1.101-340"
"wdc-ns120-m1-stream2","5.0.105-169"
"wdc-mailhost1.vmware.com","5.0.105-169"
"pa-backupcons01.vmware.com","4.1.101-340"
"wdc-srm-vc-1.vmware.com","4.0.3-24"
"wdc-dns-2.vmware.com","6.0.100-592"
"ora-uat-fmwsoax-r2.vmware.com","6.0.100-592"
"vc-dev-db-1.vmware.com","6.0.100-592"
"iwov-test-deploy-1.vmware.com2011.12.14.16.11.54","5.0.106-28"
"wdc-labmanager.vmware.com","6.0.100-592"
"interwoven-dev-db-1.vmware.com","4.1.101-340"
"iwov-prod-teamsite-1.vmware.com","4.1.100-1470"
"ora-test2-ebs-r1.vmware.com","4.1.101-340"
"ora-test2-ebs-app-4.vmware.com","4.1.101-340"
"obie-dev-mkt-a1.vmware.com","5.0.106-28"
"ora-test2-fmsoa-r1.vmware.com","4.1.101-340"
"ora-test2-osb-a2.vmware.com","5.0.106-28"
"ora-dev1-siebel-d1.vmware.com","5.0.106-28"
"ora-qa-sfadm-d1.vmware.com2011.12.15.16.49.00","4.1.101-340"
"ora-lt-fmwsoax-a5.vmware.com","6.0.100-592"
"wdc-ns120-m1-stream1","5.0.105-169"
"ora-test2-ebs-app-5.vmware.com","4.1.101-340"
"ora-dev3-siebel-d1.vmware.com","4.1.101-340"
"wcmdev.vmware.com","6.0.100-592"
"ora-dev-inf-d2.vmware.com","5.0.106-28"
"ora-lt-fmwsoax-r2.vmware.com","6.0.100-592"
"ora-test2-fmidm-r1.vmware.com","4.1.101-340"
"ora-dev-sfadm-d1.vmware.com2011.12.15.16.47.59","4.1.101-340"
"ora-dev3-fmwsoax-d1.vmware.com","6.0.100-592"
"wdc-ecc11.vmware.com","4.0.3-24"
"ora-lt-fmwsoax-a4.vmware.com","6.0.100-592"
"wdc-sanu11.vmware.com","6.0.100-592"
"ora-dev1-fmsoa-a1.vmware.com","4.1.101-340"
"obie-qa-sls-a1.vmware.com","5.0.106-28"
"wdc-ns42-71-m1-stream2","5.0.105-169"
"ora-dev1-fmsoa-a2.vmware.com"," unKnown "
"iwov-qa-livesite-1.vmware.com2011.12.14.16.13.26","5.0.106-28"
"datamart-dev.vmware.com","4.1.101-340"
"ora-dev3-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-lt-fmwsoax-r1.vmware.com","6.0.100-592"
"ora-dev1-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-tmp-iwov-d1.vmware.com","5.0.106-28"
"wdc-mailhost2.vmware.com","5.0.105-169"
"ora-test2-fmidm-a1.vmware.com","4.1.101-340"
"wdc-ecc-wla-1.vmware.com","4.0.3-24"
"ora-lt-fmwsoax-a2.vmware.com","6.0.100-592"
"wdc-time1.vmware.com","6.0.100-592"
"ora-test2-fmwsoax-d1.vmware.com","6.0.100-592"
"webmysql-dev-1.vmware.com","6.0.100-592"
"ora-test2-fmwsoax-a2.vmware.com","6.0.100-592"
"wdc-srm-db-1.vmware.com","6.0.100-592"
"wdc-ldap-1.vmware.com","5.0.105-169"
"wdc-mylndb.vmware.com","4.1.106-27"
"wdc-puppetmaster.vmware.com","6.0.100-592"
"ora-test2-fmwsoa-a1.vmware.com","5.0.106-28"
"ora-test2-fmb2b-r1.vmware.com","4.1.101-340"
"mylearnweb-ci02.vmware.com","5.0.105-169"
"wdc-srm-1.vmware.com","4.0.3-24"
"wdcrootdc01.vmware.com","5.0.105-169"
"ora-dev-ksbkdm-d1.vmware.com","4.1.101-340"
"wdc-hppc11-ct-1.vmware.com","5.0.105-169"
"obie-qa-mkt-a1.vmware.com","5.0.106-28"
"ora-uat-fmsoa-a6.vmware.com","5.0.106-28"
"replmgr-mh-2.vmware.com","5.0.105-169"
"obie-uat-sls-a1.vmware.com","5.0.106-28"
"ora-dev-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-prod-siebel-d1.vmware.com","6.0.100-592"
"ora-test2-wlp-d1.vmware.com","4.1.101-340"
"ora-test2-ebs-app-2.vmware.com","4.1.101-340"
"iwov-prod-db-1.vmware.com","4.1.100-1470"
"ora-test2-ucm-w1.vmware.com","4.1.101-340"
"ora-dev2-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-test-fmwsoax-a2.vmware.com","6.0.100-592"
"ora-test-fmwsoax-a1.vmware.com","6.0.100-592"
"ora-lt-fmwsoax-a3.vmware.com","6.0.100-592"
"iwov-test-teamsite-1.vmware.com2011.12.14.16.11.23","4.1.100-1470"
"lm-vc.vmware.com","6.0.100-592"
"ora-test-inf-d1.vmware.com","5.0.106-28"
"ora-lt-osb-a2.vmware.com","5.0.106-28"
"wdc-ns42-71-m1-stream4","5.0.105-169"
"wdc-hppc11-ct-0.vmware.com","5.0.105-169"
"wdc-srm-vc-2.vmware.com","6.0.100-592"
"ora-dev1-osb-a1.vmware.com","5.0.106-28"
"ora-test2-ebs-app-3.vmware.com","4.1.101-340"
"wdc-admin01.vmware.com","6.0.100-592"
"wdc-navmgr11.vmware.com","5.0.106-28"
"ora-dev3-osb-a1.vmware.com","5.0.106-28"
"wdc-navmgr12.vmware.com","4.0.3-24"
"wdc-zenoss-prdt2-dcol-1.vmware.com","4.1.106-27"
"eoo-w08.vmware.com","4.1.101-340"
"cpb-w01","4.1.101-340"
"ora-dev3-custom-d1.vmware.com","4.1.101-340"
"iwov-prod-search-1.vmware.com","4.1.100-1470"
"wdc-vc-1.vmware.com","5.0.105-169"
"maven-repo.vmware.com","6.0.100-592"
"ora-uat-fmwsoa-a3.vmware.com","5.0.106-28"
"ora-test2-ebs-app-1.vmware.com","4.1.101-340"
"ora-test2-ebs-disco-1.vmware.com","4.1.101-340"
"wdc-ldap-2.vmware.com","6.0.100-592"
"vatc-web01","4.1.101-340"
"vamosa-app1.vmware.com","6.0.100-592"
"ora-test2-fmidm-w1.vmware.com","5.0.106-28"
"ora-lt-fmsoa-a5.vmware.com","5.0.106-28"
"ora-dev1-fmwsoa-a1.vmware.com","5.0.106-28"
"ora-qai-fmsoa-a5.vmware.com","5.0.106-28"
"ora-test2-fmsoa-w2.vmware.com","4.1.101-340"
"ora-dev1-fmwsoax-d1.vmware.com","6.0.100-592"
"wdc-dns-1.vmware.com","5.0.106-28"
"ora-lt-fmwsoax-a1.vmware.com","6.0.100-592"
"wdc-ns42-12-m1-stream1","5.0.105-169"
"wdc-ns42-12-m1-stream2","5.0.105-169"
"obie-lt-mkt-a2.vmware.com","5.0.105-169"
"ora-hr-ebs-d1.vmware.com","4.1.101-340"
"mylearnssl-ci02.vmware.com","5.0.105-169"
"ora-test2-fmb2b-a2.vmware.com","4.1.101-340"
