"VCServer","Datacenter","Cluster","TimeStamp","MetricId","Value","Unit"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 6:30:00 AM","cpu.usage.average","11.45","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 6:00:00 AM","cpu.usage.average","11.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 5:30:00 AM","cpu.usage.average","11.29","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 5:00:00 AM","cpu.usage.average","12.04","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 4:30:00 AM","cpu.usage.average","11.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 4:00:00 AM","cpu.usage.average","11.38","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 3:30:00 AM","cpu.usage.average","11.64","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 3:00:00 AM","cpu.usage.average","11.64","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 2:30:00 AM","cpu.usage.average","12.43","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 2:00:00 AM","cpu.usage.average","12.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 1:30:00 AM","cpu.usage.average","11.13","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 1:00:00 AM","cpu.usage.average","11.41","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 12:30:00 AM","cpu.usage.average","13.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 12:00:00 AM","cpu.usage.average","15.37","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:30:00 PM","cpu.usage.average","11.43","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:00:00 PM","cpu.usage.average","11.31","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:30:00 PM","cpu.usage.average","10.99","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:00:00 PM","cpu.usage.average","11.2","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:30:00 PM","cpu.usage.average","12.25","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:00:00 PM","cpu.usage.average","13.09","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:30:00 PM","cpu.usage.average","12.1","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:00:00 PM","cpu.usage.average","12.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:30:00 PM","cpu.usage.average","11.3","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:00:00 PM","cpu.usage.average","12.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:30:00 PM","cpu.usage.average","11.09","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:00:00 PM","cpu.usage.average","13.29","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 5:30:00 PM","cpu.usage.average","16.23","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 5:00:00 PM","cpu.usage.average","13.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 4:30:00 PM","cpu.usage.average","11.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 4:00:00 PM","cpu.usage.average","12.6","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 3:30:00 PM","cpu.usage.average","13.3","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 3:00:00 PM","cpu.usage.average","12.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 2:30:00 PM","cpu.usage.average","11.58","%"
