"VCServer","Datacenter","Cluster","Host","TimeStamp","MetricId","Value","Unit"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 4:00:00 AM","cpu.usage.average","21.01","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 3:30:00 AM","cpu.usage.average","20.84","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 3:00:00 AM","cpu.usage.average","21.05","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 2:30:00 AM","cpu.usage.average","20.97","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 2:00:00 AM","cpu.usage.average","20.84","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 1:30:00 AM","cpu.usage.average","21.66","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 1:00:00 AM","cpu.usage.average","20.94","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 12:30:00 AM","cpu.usage.average","21.71","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/16/2013 12:00:00 AM","cpu.usage.average","21.31","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 11:30:00 PM","cpu.usage.average","21.1","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 11:00:00 PM","cpu.usage.average","21.34","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 10:30:00 PM","cpu.usage.average","21.61","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 10:00:00 PM","cpu.usage.average","21.46","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 9:30:00 PM","cpu.usage.average","21.13","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 9:00:00 PM","cpu.usage.average","22.14","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 8:30:00 PM","cpu.usage.average","21.41","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 8:00:00 PM","cpu.usage.average","21.18","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 7:30:00 PM","cpu.usage.average","21.04","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 7:00:00 PM","cpu.usage.average","21.64","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 6:30:00 PM","cpu.usage.average","22.07","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 6:00:00 PM","cpu.usage.average","23.3","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 5:30:00 PM","cpu.usage.average","24.6","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 5:00:00 PM","cpu.usage.average","24.03","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 4:30:00 PM","cpu.usage.average","24.07","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 4:00:00 PM","cpu.usage.average","24.3","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 3:30:00 PM","cpu.usage.average","25.03","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 3:00:00 PM","cpu.usage.average","24.57","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 2:30:00 PM","cpu.usage.average","24.21","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 2:00:00 PM","cpu.usage.average","24.2","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 1:30:00 PM","cpu.usage.average","24.08","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 1:00:00 PM","cpu.usage.average","23.53","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 12:30:00 PM","cpu.usage.average","23.91","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 12:00:00 PM","cpu.usage.average","23.38","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 11:30:00 AM","cpu.usage.average","24.73","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 11:00:00 AM","cpu.usage.average","25.15","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 10:30:00 AM","cpu.usage.average","24.26","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 10:00:00 AM","cpu.usage.average","24.38","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 9:30:00 AM","cpu.usage.average","24.33","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 9:00:00 AM","cpu.usage.average","24.05","%"
