"VCServer","Datacenter","Cluster","Host","TimeStamp","MetricId","Value","Unit"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 2:00:00 AM","cpu.usage.average","5.15","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 1:30:00 AM","cpu.usage.average","8.02","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 1:00:00 AM","cpu.usage.average","7.86","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 12:30:00 AM","cpu.usage.average","3.61","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/16/2013 12:00:00 AM","cpu.usage.average","4.58","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 11:30:00 PM","cpu.usage.average","3.19","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 11:00:00 PM","cpu.usage.average","3.46","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 10:30:00 PM","cpu.usage.average","3.48","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 10:00:00 PM","cpu.usage.average","4.13","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 9:30:00 PM","cpu.usage.average","3.25","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 9:00:00 PM","cpu.usage.average","3.52","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 8:30:00 PM","cpu.usage.average","3.51","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 8:00:00 PM","cpu.usage.average","4.48","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 7:30:00 PM","cpu.usage.average","3.21","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 7:00:00 PM","cpu.usage.average","3.69","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 6:30:00 PM","cpu.usage.average","3.52","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 6:00:00 PM","cpu.usage.average","5","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 5:30:00 PM","cpu.usage.average","3.22","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 5:00:00 PM","cpu.usage.average","4.41","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 4:30:00 PM","cpu.usage.average","3.38","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 4:00:00 PM","cpu.usage.average","4.32","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 3:30:00 PM","cpu.usage.average","3.19","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 3:00:00 PM","cpu.usage.average","4.63","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 2:30:00 PM","cpu.usage.average","3.26","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 2:00:00 PM","cpu.usage.average","4.84","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 1:30:00 PM","cpu.usage.average","3.22","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 1:00:00 PM","cpu.usage.average","4.26","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 12:30:00 PM","cpu.usage.average","3.19","%"
