"timestamp","vmhost","pnic","speed","macaddress","peerdeviceid","peeripaddress","peerportid","observed","vlan","datacenter"
"2014-11-03 14:22:14","sc9-prod9-win-j07-02.vmware.com","vmnic4",,"fc:15:b4:0a:6e:6a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-02.vmware.com","vmnic5",,"fc:15:b4:0a:6e:6e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-02.vmware.com","vmnic6",,"fc:15:b4:0a:6e:6b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-02.vmware.com","vmnic7",,"fc:15:b4:0a:6e:6f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-02.vmware.com","vmnic8","10000","fc:15:b4:1c:27:90","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/18","10.113.160.1-10.113.167.254 10.113.60.1-10.113.61.254 10.113.82.1-10.113.82.254 10.113.128.1-10.113.143.254 10.119.8.16-10.119.8.31 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.7 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 10.119.17.1-10.119.17.127 10.119.41.1-10.119.41.31 10.113.14.192-10.113.14.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.113.36.1-10.113.36.63 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 2082 3459 3472 3102 0 3433 3036 3103 3471 3473 3475 3428 3427 3474 3419 3108 3476 3422 3412 3461 3470 3101 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-02.vmware.com","vmnic9","10000","fc:15:b4:1c:27:94","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/32","10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.160.1-10.113.167.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.7 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.63 10.113.82.1-10.113.82.254 10.119.41.1-10.119.41.31 10.113.12.1-10.113.12.254 10.119.8.16-10.119.8.31 10.113.14.192-10.113.14.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.113.36.1-10.113.36.63 10.119.6.1-10.119.6.15 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3437 3460 3433 3036 3103 3474 2082 3475 3427 3472 3428 3473 3102 0 3419 3471 3108 3476 3422 3412 3461 3470 3101 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic0","10000","10:60:4b:98:cd:90","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/7","10.113.128.1-10.113.143.254 10.119.17.1-10.119.17.127 10.113.52.1-10.113.52.254 10.113.160.1-10.113.191.254 10.119.41.1-10.119.41.31 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.7 10.113.14.192-10.113.14.254 10.119.33.1-10.119.33.63 10.113.82.1-10.113.82.254 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.113.112.1-10.113.112.31 10.113.12.1-10.113.12.254 10.113.36.16-10.113.36.31 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3473 3433 3460 3475 3437 3036 3428 3474 2082 3102 0 3471 3103 3427 3419 3472 3108 3422 3476 3412 3101 3107 3470 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic1","10000","10:60:4b:98:cd:94","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/8","10.113.112.1-10.113.112.31 10.113.160.1-10.113.191.254 10.113.128.1-10.113.143.254 10.119.17.1-10.119.17.127 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.7 10.113.52.1-10.113.52.254 10.113.14.192-10.113.14.254 10.113.82.1-10.113.82.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.119.41.1-10.119.41.31 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.113.36.16-10.113.36.31 10.119.6.1-10.119.6.15 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3103 3460 3459 3473 3437 3036 3433 3428 2082 3427 3474 3475 3102 0 3419 3471 3472 3108 3422 3476 3412 3101 3107 3470 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic10","10000","6c:3b:e5:bc:86:e1","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet6/8","10.113.63.128-10.113.63.128 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.16-10.16.6.17 ","3438 1280 12 3434 18 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic11","10000","6c:3b:e5:bc:86:e5","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet6/8","10.113.63.128-10.113.63.128 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.16-10.16.6.17 ","3438 1280 12 3434 18 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic12",,"6c:3b:e5:bc:86:e2",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic13",,"6c:3b:e5:bc:86:e6",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic14",,"6c:3b:e5:bc:86:e3",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic15",,"6c:3b:e5:bc:86:e7",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic2","10000","10:60:4b:98:cd:91",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic3","10000","10:60:4b:98:cd:95",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic4",,"10:60:4b:98:cd:92",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic5",,"10:60:4b:98:cd:96",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic6",,"10:60:4b:98:cd:93",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic7",,"10:60:4b:98:cd:97",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic8","10000","6c:3b:e5:bc:86:e0","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/18","10.113.160.1-10.113.163.254 10.113.60.1-10.113.61.254 10.113.82.1-10.113.82.254 10.113.128.1-10.113.135.254 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 10.119.17.1-10.119.17.127 10.119.41.1-10.119.41.31 10.113.14.192-10.113.14.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.113.36.16-10.113.36.31 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 2082 3459 3102 0 3433 3036 3103 3471 3473 3475 3428 3427 3474 3419 3472 3108 3422 3476 3412 3101 3107 3470 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j07-04.vmware.com","vmnic9","10000","6c:3b:e5:bc:86:e4","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/32","10.113.160.1-10.113.163.254 10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.82.1-10.113.82.254 10.113.14.192-10.113.14.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 10.113.112.1-10.113.112.31 10.113.12.1-10.113.12.254 192.168.0.1-192.168.15.254 10.113.36.16-10.113.36.31 10.119.33.1-10.119.33.63 10.119.41.1-10.119.41.31 10.119.6.1-10.119.6.15 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3437 2082 3428 3036 3433 3473 3102 3103 3427 0 3419 3474 3475 3471 3472 3108 3422 3476 3412 3101 3107 3470 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic0","10000","10:60:4b:98:ec:98","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/7","10.119.17.1-10.119.17.127 10.113.160.1-10.113.163.254 10.113.112.1-10.113.112.31 10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.119.6.1-10.119.6.15 10.113.36.16-10.113.36.31 10.113.14.192-10.113.14.254 10.119.41.1-10.119.41.31 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.0 10.113.12.1-10.113.12.254 10.113.82.1-10.113.82.254 10.113.120.1-10.113.120.15 10.119.33.1-10.119.33.63 192.168.0.1-192.168.15.254 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3473 3460 3103 3459 3437 3471 3419 3428 3475 3433 3036 3427 2082 3102 3474 0 3472 3108 3476 3422 3412 3461 3470 3101 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic1","10000","10:60:4b:98:ec:9c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/8","10.113.112.1-10.113.112.31 10.113.160.1-10.113.163.254 10.113.128.1-10.113.135.254 10.119.17.1-10.119.17.127 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.113.14.192-10.113.14.254 10.113.82.1-10.113.82.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.119.41.1-10.119.41.31 10.113.120.1-10.113.120.15 192.168.0.1-192.168.15.254 10.113.36.16-10.113.36.31 10.119.6.1-10.119.6.15 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3103 3460 3459 3473 3437 3036 3433 3428 2082 3427 3474 3475 3102 0 3419 3471 3472 3108 3476 3422 3412 3461 3470 3101 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic10","10000","6c:3b:e5:bc:c3:49","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet6/8","0.0.0.1-255.255.255.254 10.113.63.128-10.113.63.128 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 10.16.6.16-10.16.6.17 ","12 3438 1280 3434 18 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic11","10000","6c:3b:e5:bc:c3:4d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet6/8","10.113.63.128-10.113.63.128 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.16-10.16.6.17 ","3438 1280 12 3434 18 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic12",,"6c:3b:e5:bc:c3:4a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic13",,"6c:3b:e5:bc:c3:4e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic14",,"6c:3b:e5:bc:c3:4b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic15",,"6c:3b:e5:bc:c3:4f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic2","10000","10:60:4b:98:ec:99",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic3","10000","10:60:4b:98:ec:9d",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic4",,"10:60:4b:98:ec:9a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic5",,"10:60:4b:98:ec:9e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic6",,"10:60:4b:98:ec:9b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic7",,"10:60:4b:98:ec:9f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic8","10000","6c:3b:e5:bc:c3:48","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/18","10.113.160.1-10.113.191.254 10.113.60.1-10.113.61.254 10.113.82.1-10.113.82.254 10.113.128.1-10.113.143.254 10.113.120.1-10.113.120.15 192.168.0.1-192.168.15.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 10.119.17.1-10.119.17.127 10.119.41.16-10.119.41.31 10.113.14.192-10.113.14.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.113.36.16-10.113.36.31 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 2082 3459 3102 0 3433 3036 3103 3471 3473 3475 3428 3427 3474 3419 3472 3108 3476 3422 3412 3461 3470 3101 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod9-win-j06-04.vmware.com","vmnic9","10000","6c:3b:e5:bc:c3:4c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/32","10.113.160.1-10.113.167.254 10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.82.1-10.113.82.254 10.113.14.192-10.113.14.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.119.17.1-10.119.17.127 10.113.120.1-10.113.120.15 10.113.112.1-10.113.112.31 10.113.12.1-10.113.12.254 192.168.0.1-192.168.15.254 10.113.36.16-10.113.36.31 10.119.33.1-10.119.33.63 10.119.41.16-10.119.41.31 10.119.6.1-10.119.6.15 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3437 2082 3428 3036 3433 3473 3102 3103 3427 0 3419 3474 3475 3471 3472 3108 3476 3422 3412 3461 3470 3101 3105 3107 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic0","10000","6c:3b:e5:bb:bf:68","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/18","10.113.160.1-10.113.167.254 10.113.60.1-10.113.60.254 10.113.82.1-10.113.82.254 10.113.128.1-10.113.143.254 10.119.8.16-10.119.8.31 10.113.120.1-10.113.120.15 192.168.0.1-192.168.15.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 10.119.17.1-10.119.17.127 10.119.41.16-10.119.41.31 10.113.14.192-10.113.14.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.113.36.16-10.113.36.31 10.113.76.1-10.113.76.254 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 2082 3459 3472 3102 0 3433 3036 3103 3471 3473 3475 3428 3427 3474 3419 3422 3108 3476 3412 3107 3470 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic1","10000","6c:3b:e5:bb:bf:6c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/32","10.113.160.1-10.113.167.254 10.113.128.1-10.113.143.254 10.113.60.1-10.113.60.254 10.113.82.1-10.113.82.254 10.113.14.192-10.113.14.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.119.17.1-10.119.17.127 10.113.120.1-10.113.120.15 10.113.112.1-10.113.112.31 10.113.12.1-10.113.12.254 192.168.0.1-192.168.15.254 10.113.36.16-10.113.36.31 10.119.33.1-10.119.33.63 10.119.41.16-10.119.41.31 10.119.8.16-10.119.8.31 10.119.6.1-10.119.6.15 10.113.76.1-10.113.76.254 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3437 2082 3428 3036 3433 3473 3102 3103 3427 0 3419 3474 3475 3472 3471 3422 3108 3476 3412 3107 3470 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic10","10000","10:60:4b:a9:19:81",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic11","10000","10:60:4b:a9:19:85",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic12",,"10:60:4b:a9:19:82",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic13",,"10:60:4b:a9:19:86",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic14",,"10:60:4b:a9:19:83",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic15",,"10:60:4b:a9:19:87",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic2","10000","6c:3b:e5:bb:bf:69","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet6/8","0.0.0.1-255.255.255.254 10.113.63.128-10.113.63.128 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 10.16.6.16-10.16.6.17 ","12 3438 1280 3434 18 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic3","10000","6c:3b:e5:bb:bf:6d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet6/8","10.113.63.128-10.113.63.128 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.16-10.16.6.17 ","3438 1280 12 3434 18 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic4",,"6c:3b:e5:bb:bf:6a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic5",,"6c:3b:e5:bb:bf:6e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic6",,"6c:3b:e5:bb:bf:6b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic7",,"6c:3b:e5:bb:bf:6f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic8","10000","10:60:4b:a9:19:80","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/7","10.113.60.1-10.113.60.254 10.119.17.1-10.119.17.127 10.113.160.1-10.113.191.254 10.113.112.1-10.113.112.31 10.113.128.1-10.113.135.254 10.119.6.1-10.119.6.15 10.113.36.16-10.113.36.31 10.113.14.192-10.113.14.254 10.119.41.16-10.119.41.31 10.119.8.16-10.119.8.31 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.0 10.113.12.1-10.113.12.254 10.113.82.1-10.113.82.254 10.113.120.1-10.113.120.15 10.119.33.1-10.119.33.63 192.168.0.1-192.168.15.254 10.113.76.1-10.113.76.254 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3473 3460 3103 3459 3471 3419 3428 3475 3472 3433 3036 3427 2082 3102 3474 0 3422 3108 3476 3412 3107 3470 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j06-05.vmware.com","vmnic9","10000","10:60:4b:a9:19:84","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/8","10.113.112.1-10.113.112.31 10.113.160.1-10.113.191.254 10.113.128.1-10.113.143.254 10.119.17.1-10.119.17.127 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.113.14.192-10.113.14.254 10.113.82.1-10.113.82.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.119.41.16-10.119.41.31 10.113.120.1-10.113.120.15 192.168.0.1-192.168.15.254 10.113.36.16-10.113.36.31 10.119.8.16-10.119.8.31 10.119.6.1-10.119.6.15 10.113.76.1-10.113.76.254 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3103 3460 3459 3473 3437 3036 3433 3428 2082 3427 3474 3475 3102 0 3419 3472 3471 3422 3108 3476 3412 3107 3470 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic0","10000","6c:3b:e5:bb:cd:a8","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/18","10.113.160.1-10.113.191.254 10.113.60.1-10.113.61.254 10.113.82.1-10.113.82.254 10.113.128.1-10.113.135.254 10.113.120.1-10.113.120.15 192.168.0.1-192.168.15.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 10.119.17.1-10.119.17.127 10.119.41.16-10.119.41.31 10.113.14.192-10.113.14.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.63 10.113.36.16-10.113.36.31 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 2082 3459 3102 0 3433 3036 3103 3471 3473 3475 3428 3427 3474 3419 3472 3108 3476 3422 3412 3101 3461 3470 3105 3107 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic1","10000","6c:3b:e5:bb:cd:ac","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/32","10.113.160.1-10.113.191.254 10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.82.1-10.113.82.254 10.113.14.192-10.113.14.254 10.113.47.1-10.113.47.0 10.113.52.1-10.113.52.254 10.119.17.1-10.119.17.127 10.113.120.1-10.113.120.15 10.113.112.1-10.113.112.31 10.113.12.1-10.113.12.254 192.168.0.1-192.168.15.254 10.113.36.16-10.113.36.31 10.119.33.1-10.119.33.63 10.119.41.16-10.119.41.31 10.119.6.1-10.119.6.15 10.119.8.16-10.119.8.31 10.113.125.1-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3437 2082 3428 3036 3433 3473 3102 3103 3427 0 3419 3474 3475 3471 3472 3108 3476 3422 3412 3101 3461 3470 3105 3107 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic10","10000","10:60:4b:a9:6d:39",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic11","10000","10:60:4b:a9:6d:3d",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic12",,"10:60:4b:a9:6d:3a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic13",,"10:60:4b:a9:6d:3e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic14",,"10:60:4b:a9:6d:3b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic15",,"10:60:4b:a9:6d:3f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod10-j07-05.vmware.com","vmnic2","10000","6c:3b:e5:bb:cd:a9","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet6/8","10.113.63.128-10.113.63.128 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.16-10.16.6.17 ","3438 1280 12 3434 18 ","Santa Clara"
