"vcserver","datacenter","vmhost","vmname","timestamp","username","eventmsg","tag","event_type"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","s2-dbg-icewm-2 (af1fb139-9a2a-4c50-9a38-34c0dec65425)","12/30/2011 1:12:28 AM","VMWAREM\vf-vcadmin","Clone of s2-dbg-icewm-2 (af1fb139-9a2a-4c50-9a38-34c0dec65425) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-07.vmware.com","s2-dbg-icewm-1 (9a7f4971-d5dc-4466-8b25-dbb3a2a773ea)","12/30/2011 1:22:59 AM","VMWAREM\vf-vcadmin","Clone of s2-dbg-icewm-1 (9a7f4971-d5dc-4466-8b25-dbb3a2a773ea) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","5069632b-5e84-463b-900e-d90c8023f306","1/3/2012 12:25:37 AM","VMWAREM\vf-vcadmin","Created virtual machine 5069632b-5e84-463b-900e-d90c8023f306 on sc9-vf-dev1-06.vmware.com in vCloudCompute01",,"VmCreatedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","hmmp-srvr-1 (4245cae9-06f6-44a4-b024-ee496d985aa3)","1/3/2012 12:32:42 AM","VMWAREM\vf-vcadmin","Clone of hmmp-srvr-1 (4245cae9-06f6-44a4-b024-ee496d985aa3) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","hmmp-srvr-1 (4245cae9-06f6-44a4-b024-ee496d985aa3)","1/3/2012 12:35:38 AM","VMWAREM\vf-vcadmin","Removed hmmp-srvr-1 (4245cae9-06f6-44a4-b024-ee496d985aa3) on sc9-vf-dev1-04.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","Horizon-mmp-569058 (87908d0c-9f5d-4026-935f-22862e883965)","1/3/2012 12:37:03 AM","VMWAREM\vf-vcadmin","Removed Horizon-mmp-569058 (87908d0c-9f5d-4026-935f-22862e883965) on sc9-vf-dev1-06.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-03.vmware.com","83186f5a-af9c-494b-9f20-ab1ae884e3d1","1/3/2012 12:45:07 AM","VMWAREM\vf-vcadmin","Created virtual machine 83186f5a-af9c-494b-9f20-ab1ae884e3d1 on sc9-vf-dev1-03.vmware.com in vCloudCompute01",,"VmCreatedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-05.vmware.com","hmmp-dev-srvr-1 (98e1971d-5785-4ebf-833d-6edfdf6ef90b)","1/3/2012 12:50:34 AM","VMWAREM\vf-vcadmin","Clone of hmmp-dev-srvr-1 (98e1971d-5785-4ebf-833d-6edfdf6ef90b) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-07.vmware.com","hmmp-dev-srvr-2 (d9586344-d9fe-4c10-b8fb-b5f6b577bd87)","1/3/2012 5:11:26 PM","VMWAREM\vf-vcadmin","Clone of hmmp-dev-srvr-2 (d9586344-d9fe-4c10-b8fb-b5f6b577bd87) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","hmmp-dev-srvr-1 (98e1971d-5785-4ebf-833d-6edfdf6ef90b)","1/4/2012 10:14:40 AM","VMWAREM\vf-vcadmin","Removed hmmp-dev-srvr-1 (98e1971d-5785-4ebf-833d-6edfdf6ef90b) on sc9-vf-dev1-02.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-05.vmware.com","ubuntu-1004-64-template (42896b64-59bd-4205-9e24-8ae4bc841dc3)","1/6/2012 11:16:43 PM","VMWAREM\vf-vcadmin","Clone of ubuntu-1004-64-template (42896b64-59bd-4205-9e24-8ae4bc841dc3) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-05.vmware.com","ubuntu-1004-64-template (42896b64-59bd-4205-9e24-8ae4bc841dc3)","1/6/2012 11:18:40 PM","VMWAREM\vf-vcadmin","Removed ubuntu-1004-64-template (42896b64-59bd-4205-9e24-8ae4bc841dc3) on sc9-vf-dev1-05.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","jabber-db-1 (200a9cdf-750e-4e69-a582-b9fc686cb01d)","1/6/2012 11:27:23 PM","VMWAREM\vf-vcadmin","Clone of jabber-db-1 (200a9cdf-750e-4e69-a582-b9fc686cb01d) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","jabber-app-1 (324becc5-e440-4da6-83ce-af25462f718a)","1/6/2012 11:27:58 PM","VMWAREM\vf-vcadmin","Clone of jabber-app-1 (324becc5-e440-4da6-83ce-af25462f718a) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-03.vmware.com","ubuntu-1004-32bit-template","1/6/2012 11:59:53 PM","VMWAREM\adm.mepanchal","Removed ubuntu-1004-32bit-template on sc9-vf-dev1-03.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","jabber-app-1 (324becc5-e440-4da6-83ce-af25462f718a)","1/7/2012 12:47:57 AM","VMWAREM\vf-vcadmin","Removed jabber-app-1 (324becc5-e440-4da6-83ce-af25462f718a) on sc9-vf-dev1-02.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","jabber-app-1 (4507b1e1-7cb9-434e-be99-4e1f339789d1)","1/7/2012 12:49:57 AM","VMWAREM\vf-vcadmin","Clone of jabber-app-1 (4507b1e1-7cb9-434e-be99-4e1f339789d1) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","ubuntu-1004-32bit-template","1/10/2012 12:00:51 AM","VMWAREM\adm.mepanchal","Created virtual machine ubuntu-1004-32bit-template on sc9-vf-dev1-06.vmware.com in vCloudCompute01",,"VmCreatedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","ubuntu-1004-64-template (369d296c-eba5-485e-b93e-40fdaa30d9f1)","1/10/2012 12:12:25 AM","VMWAREM\vf-vcadmin","Clone of ubuntu-1004-64-template (369d296c-eba5-485e-b93e-40fdaa30d9f1) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","ubuntu-1004-32-template (6ee68285-9094-42b1-a3ba-0c179152f8f2)","1/10/2012 12:18:05 AM","VMWAREM\vf-vcadmin","Clone of ubuntu-1004-32-template (6ee68285-9094-42b1-a3ba-0c179152f8f2) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","ubuntu-1004-64-template (369d296c-eba5-485e-b93e-40fdaa30d9f1)","1/10/2012 12:19:13 AM","VMWAREM\vf-vcadmin","Removed ubuntu-1004-64-template (369d296c-eba5-485e-b93e-40fdaa30d9f1) on sc9-vf-dev1-01.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","jabber-app-1 (4507b1e1-7cb9-434e-be99-4e1f339789d1)","1/10/2012 12:20:08 AM","VMWAREM\vf-vcadmin","Removed jabber-app-1 (4507b1e1-7cb9-434e-be99-4e1f339789d1) on sc9-vf-dev1-06.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","jabber-app-1 (83748636-bfba-4b13-acbb-0a63309d645a)","1/10/2012 12:30:08 AM","VMWAREM\vf-vcadmin","Clone of jabber-app-1 (83748636-bfba-4b13-acbb-0a63309d645a) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","ubuntu-1004-32bit-template","1/10/2012 12:35:27 AM","VMWAREM\adm.mepanchal","Removed ubuntu-1004-32bit-template on sc9-vf-dev1-06.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","New Virtual Machine","1/10/2012 8:07:29 PM","VMWAREM\adm.mepanchal","Clone of New Virtual Machine completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","ubuntu-1004-32-template (6ee68285-9094-42b1-a3ba-0c179152f8f2)","1/10/2012 8:09:17 PM","VMWAREM\adm.mepanchal","Removed ubuntu-1004-32-template (6ee68285-9094-42b1-a3ba-0c179152f8f2) on sc9-vf-dev1-02.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","New Virtual Machine","1/10/2012 8:10:34 PM","VMWAREM\adm.mepanchal","Clone of New Virtual Machine completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","ubuntu-1004-64-template (5cbc9130-c190-4cf0-9270-0a2a246f5d06)","1/10/2012 8:13:00 PM","VMWAREM\adm.mepanchal","Removed ubuntu-1004-64-template (5cbc9130-c190-4cf0-9270-0a2a246f5d06) on sc9-vf-dev1-04.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-07.vmware.com","dev-itbm-app (e99db36f-84e2-42ac-b915-7227e714835b)","1/11/2012 11:00:15 PM","VMWAREM\vf-vcadmin","Clone of dev-itbm-app (e99db36f-84e2-42ac-b915-7227e714835b) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","dev-itbm-db (db0996d1-1637-4764-b0a8-322721e7f9f9)","1/11/2012 11:25:10 PM","VMWAREM\vf-vcadmin","Clone of dev-itbm-db (db0996d1-1637-4764-b0a8-322721e7f9f9) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","qa-itbm-app (03c5be75-15e5-48c0-aaae-a142190a321c)","1/12/2012 12:14:32 AM","VMWAREM\vf-vcadmin","Clone of qa-itbm-app (03c5be75-15e5-48c0-aaae-a142190a321c) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-03.vmware.com","qa-itbm-db (81afb17f-0e94-403c-9b2f-4bd890bc79f0)","1/12/2012 12:43:55 AM","VMWAREM\vf-vcadmin","Clone of qa-itbm-db (81afb17f-0e94-403c-9b2f-4bd890bc79f0) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","rhel5.5 template (e3755e5a-d7d7-4ac4-8f7f-14bfb538d70c)","1/14/2012 7:28:33 AM","VMWAREM\vf-vcadmin","Clone of rhel5.5 template (e3755e5a-d7d7-4ac4-8f7f-14bfb538d70c) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","rhel5.5 template (e3755e5a-d7d7-4ac4-8f7f-14bfb538d70c)","1/14/2012 7:39:31 AM","VMWAREM\vf-vcadmin","Removed rhel5.5 template (e3755e5a-d7d7-4ac4-8f7f-14bfb538d70c) on sc9-vf-dev1-02.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-07.vmware.com","rhel-5 (6df3cacc-3f06-4886-bb20-021cb3a02c8a)","1/14/2012 7:42:38 AM","VMWAREM\vf-vcadmin","Clone of rhel-5 (6df3cacc-3f06-4886-bb20-021cb3a02c8a) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","rhel-5 (3ef681ae-6079-4a84-b9e1-2a3139690388)","1/14/2012 8:17:27 PM","VMWAREM\vf-vcadmin","Clone of rhel-5 (3ef681ae-6079-4a84-b9e1-2a3139690388) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","oracle-db-1 (e3643cc0-c1da-4ca2-8160-19780c35a0be)","1/20/2012 1:05:55 AM","VMWAREM\vf-vcadmin","Clone of oracle-db-1 (e3643cc0-c1da-4ca2-8160-19780c35a0be) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","qa-itbm-app (4774b0c8-bcc1-4c61-b6ab-bd7c5efb6b8c)","1/23/2012 8:04:45 PM","VMWAREM\vf-vcadmin","Clone of qa-itbm-app (4774b0c8-bcc1-4c61-b6ab-bd7c5efb6b8c) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","qa-itbm-app (3e47f0d8-af7d-4633-994a-8d2e3a21ed5c)","1/23/2012 8:19:56 PM","VMWAREM\vf-vcadmin","Clone of qa-itbm-app (3e47f0d8-af7d-4633-994a-8d2e3a21ed5c) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","ora-db-2 (af53aaa7-860b-4e94-83a3-87bb3d20863b)","1/23/2012 9:58:58 PM","VMWAREM\vf-vcadmin","Clone of ora-db-2 (af53aaa7-860b-4e94-83a3-87bb3d20863b) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","ora-db-1 (82e603a1-48a4-493e-afe5-cc9868277ec2)","1/23/2012 10:38:30 PM","VMWAREM\vf-vcadmin","Clone of ora-db-1 (82e603a1-48a4-493e-afe5-cc9868277ec2) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","ora-db-1 (82e603a1-48a4-493e-afe5-cc9868277ec2)","1/23/2012 10:58:03 PM","VMWAREM\vf-vcadmin","Removed ora-db-1 (82e603a1-48a4-493e-afe5-cc9868277ec2) on sc9-vf-dev1-02.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","ora-db-2 (af53aaa7-860b-4e94-83a3-87bb3d20863b)","1/24/2012 2:23:28 AM","VMWAREM\vf-vcadmin","Removed ora-db-2 (af53aaa7-860b-4e94-83a3-87bb3d20863b) on sc9-vf-dev1-04.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","oracle-db-1 (e3643cc0-c1da-4ca2-8160-19780c35a0be)","1/24/2012 2:24:35 AM","VMWAREM\vf-vcadmin","Removed oracle-db-1 (e3643cc0-c1da-4ca2-8160-19780c35a0be) on sc9-vf-dev1-04.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-07.vmware.com","ora-db-1 (9d871e9a-bc14-44d8-a0ab-9865db707b37)","1/24/2012 3:07:06 AM","VMWAREM\vf-vcadmin","Clone of ora-db-1 (9d871e9a-bc14-44d8-a0ab-9865db707b37) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","qa-itbm-db (0285fcc6-e24d-4e8b-9e86-1b2da5dedaeb)","1/24/2012 7:32:23 PM","VMWAREM\vf-vcadmin","Clone of qa-itbm-db (0285fcc6-e24d-4e8b-9e86-1b2da5dedaeb) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","ora-db-1 (777f4c0e-18ad-4cee-82c7-b07d1975a634)","1/24/2012 8:53:26 PM","VMWAREM\vf-vcadmin","Clone of ora-db-1 (777f4c0e-18ad-4cee-82c7-b07d1975a634) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","qa-itbm-db (56322bc3-f1ff-4d11-960b-fc01ff3088b7)","1/24/2012 9:03:45 PM","VMWAREM\vf-vcadmin","Clone of qa-itbm-db (56322bc3-f1ff-4d11-960b-fc01ff3088b7) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-03.vmware.com","ora-db-1 (b4157efa-b11b-4bfa-a211-80c34bf12f26)","1/24/2012 11:08:19 PM","VMWAREM\vf-vcadmin","Clone of ora-db-1 (b4157efa-b11b-4bfa-a211-80c34bf12f26) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-03.vmware.com","ora-db-1 (b4157efa-b11b-4bfa-a211-80c34bf12f26)","1/24/2012 11:18:31 PM","VMWAREM\vf-vcadmin","Removed ora-db-1 (b4157efa-b11b-4bfa-a211-80c34bf12f26) on sc9-vf-dev1-03.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","ora-db-1 (afd4da94-ba80-4080-895e-c89bb1a40a55)","1/24/2012 11:21:59 PM","VMWAREM\vf-vcadmin","Clone of ora-db-1 (afd4da94-ba80-4080-895e-c89bb1a40a55) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","ora-db-1 (777f4c0e-18ad-4cee-82c7-b07d1975a634)","1/25/2012 3:04:55 AM","VMWAREM\vf-vcadmin","Removed ora-db-1 (777f4c0e-18ad-4cee-82c7-b07d1975a634) on sc9-vf-dev1-01.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-06.vmware.com","ora-db-1 (afd4da94-ba80-4080-895e-c89bb1a40a55)","1/25/2012 3:05:59 AM","VMWAREM\vf-vcadmin","Removed ora-db-1 (afd4da94-ba80-4080-895e-c89bb1a40a55) on sc9-vf-dev1-06.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","ora-db-1 (2bad4651-398b-4311-9bf1-76566f3cd0b8)","1/25/2012 3:12:05 AM","VMWAREM\vf-vcadmin","Clone of ora-db-1 (2bad4651-398b-4311-9bf1-76566f3cd0b8) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","db-demo1010 (34da5c5c-3a17-40d2-a025-3af0cb58f47a)","1/25/2012 5:52:52 AM","VMWAREM\vf-vcadmin","Clone of db-demo1010 (34da5c5c-3a17-40d2-a025-3af0cb58f47a) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","tc-demo1010 (05b0ab61-f641-42e3-894c-a213e314e3a2)","1/25/2012 5:55:02 AM","VMWAREM\vf-vcadmin","Clone of tc-demo1010 (05b0ab61-f641-42e3-894c-a213e314e3a2) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","gss-mysql-dm0 (c66a7475-26f8-487d-a808-8ed54e3bc7ec)","1/25/2012 7:58:27 PM","VMWAREM\vf-vcadmin","Clone of gss-mysql-dm0 (c66a7475-26f8-487d-a808-8ed54e3bc7ec) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","gss-tc-dm0 (7e387e26-6705-4486-aff2-5c247c5841f0)","1/25/2012 8:00:46 PM","VMWAREM\vf-vcadmin","Clone of gss-tc-dm0 (7e387e26-6705-4486-aff2-5c247c5841f0) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","gss-msql-dm0 (d69b5123-3eba-4370-af92-f62d11dc3103)","1/25/2012 8:47:07 PM","VMWAREM\vf-vcadmin","Clone of gss-msql-dm0 (d69b5123-3eba-4370-af92-f62d11dc3103) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","s2-casemgmt-dm0 (aec67365-002d-4ac1-b698-52c68263e84a)","1/25/2012 8:49:07 PM","VMWAREM\vf-vcadmin","Clone of s2-casemgmt-dm0 (aec67365-002d-4ac1-b698-52c68263e84a) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","srviewer-tc (a5d27ee1-ca6d-4cef-b2c1-b68d1d4cf163)","1/25/2012 9:15:55 PM","VMWAREM\vf-vcadmin","Clone of srviewer-tc (a5d27ee1-ca6d-4cef-b2c1-b68d1d4cf163) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-02.vmware.com","rhel-5 (3267c2d6-1d5f-4a68-8d81-e49e6892815d)","1/25/2012 9:33:47 PM","VMWAREM\vf-vcadmin","Clone of rhel-5 (3267c2d6-1d5f-4a68-8d81-e49e6892815d) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-01.vmware.com","ora-db-1 (1d6063fa-79e9-4905-a734-67662ad4d9ee)","1/25/2012 9:34:14 PM","VMWAREM\vf-vcadmin","Clone of ora-db-1 (1d6063fa-79e9-4905-a734-67662ad4d9ee) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-dev1-04.vmware.com","ora-db-1 (2bad4651-398b-4311-9bf1-76566f3cd0b8)","1/25/2012 9:38:09 PM","VMWAREM\vf-vcadmin","Removed ora-db-1 (2bad4651-398b-4311-9bf1-76566f3cd0b8) on sc9-vf-dev1-04.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","s2-casemgmt-dm0 (f4f056a8-48a1-4d8f-8a5e-cc07b80ec466)","1/25/2012 9:41:48 PM","VMWAREM\vf-vcadmin","Clone of s2-casemgmt-dm0 (f4f056a8-48a1-4d8f-8a5e-cc07b80ec466) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","s2-casemgmt-dm0 (473143d0-153e-4c3b-9729-e363ae7c693f)","1/25/2012 9:44:01 PM","VMWAREM\vf-vcadmin","Clone of s2-casemgmt-dm0 (473143d0-153e-4c3b-9729-e363ae7c693f) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","s2-gsscm-dm0 (cf4883fb-77b1-4ee0-aaeb-7fe4062bbad4)","1/25/2012 10:00:14 PM","VMWAREM\vf-vcadmin","Clone of s2-gsscm-dm0 (cf4883fb-77b1-4ee0-aaeb-7fe4062bbad4) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","mysql-dm-vm0 (840fb681-7180-4e34-b20d-806b76ce5adc)","1/25/2012 10:03:55 PM","VMWAREM\vf-vcadmin","Clone of mysql-dm-vm0 (840fb681-7180-4e34-b20d-806b76ce5adc) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","s2-gss-dm0 (a627a953-4a81-4fb2-af71-9a035099888a)","1/25/2012 10:06:05 PM","VMWAREM\vf-vcadmin","Clone of s2-gss-dm0 (a627a953-4a81-4fb2-af71-9a035099888a) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","mysql-vm0 (82127735-3138-461c-ba1a-077e25843dff)","1/25/2012 10:29:01 PM","VMWAREM\vf-vcadmin","Clone of mysql-vm0 (82127735-3138-461c-ba1a-077e25843dff) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","s2-gss0 (fe87117c-a4c1-4eb6-ad38-a96e97fc0eba)","1/25/2012 10:31:11 PM","VMWAREM\vf-vcadmin","Clone of s2-gss0 (fe87117c-a4c1-4eb6-ad38-a96e97fc0eba) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","s2-casemgmt-dm0 (23adb956-4c0a-46a4-8bb5-7283aefbb295)","1/25/2012 10:57:00 PM","VMWAREM\vf-vcadmin","Clone of s2-casemgmt-dm0 (23adb956-4c0a-46a4-8bb5-7283aefbb295) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","s2-casemgmt-dm0 (67830654-f152-4348-9e19-ec680edf9247)","1/25/2012 10:59:34 PM","VMWAREM\vf-vcadmin","Clone of s2-casemgmt-dm0 (67830654-f152-4348-9e19-ec680edf9247) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","gss-sql-10 (0a0e76f2-9e18-4a54-a214-e13ab331befc)","1/25/2012 11:08:42 PM","VMWAREM\vf-vcadmin","Clone of gss-sql-10 (0a0e76f2-9e18-4a54-a214-e13ab331befc) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","s2-case-10 (3eab94e5-296b-4abf-8b50-9b4413fbe076)","1/25/2012 11:11:01 PM","VMWAREM\vf-vcadmin","Clone of s2-case-10 (3eab94e5-296b-4abf-8b50-9b4413fbe076) completed",,"VmClonedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","db-demo1010 (34da5c5c-3a17-40d2-a025-3af0cb58f47a)","1/25/2012 11:21:16 PM","VMWAREM\vf-vcadmin","Removed db-demo1010 (34da5c5c-3a17-40d2-a025-3af0cb58f47a) on sc9-vf-cat1-02.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-01.vmware.com","gss-tc-dm0 (7e387e26-6705-4486-aff2-5c247c5841f0)","1/25/2012 11:22:27 PM","VMWAREM\vf-vcadmin","Removed gss-tc-dm0 (7e387e26-6705-4486-aff2-5c247c5841f0) on sc9-vf-cat1-01.vmware.com from vCloudCompute01",,"VmRemovedEvent"
"vf-vcd-vc-01.vmware.com","vCloudCompute01","sc9-vf-cat1-02.vmware.com","gss-mysql-dm0 (c66a7475-26f8-487d-a808-8ed54e3bc7ec)","1/25/2012 11:24:14 PM","VMWAREM\vf-vcadmin","Removed gss-mysql-dm0 (c66a7475-26f8-487d-a808-8ed54e3bc7ec) on sc9-vf-cat1-02.vmware.com from vCloudCompute01",,"VmRemovedEvent"
