"timestamp","vcserver","cluster","resourcepool","folder","vmhost","vmname","persistentid","id","application","powerstate","connectionstate","gueststate","version","numcpu","memorymb","provisionedspacegb","usedspacegb","guestfullname","toolstatus","toolsversion","toolsrunningstatus","hostname","ipaddress","storagecommitted","storageuncommitted","boottime","suspendtime","suspendinterval","createdtime","createdby"
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-273","50013122-25fe-6c08-a9af-f8877da56ee3","VirtualMachine-vm-87259",,"PoweredOn","connected","Running","v7","1","1024","49.5691","23.1668","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-273.vmware.com","10.113.145.26","24875161043","28349255680","11/19/2011 9:26:25 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-fin-003","50015dca-3fff-c402-7d00-03b626b9ae3b","VirtualMachine-vm-123771",,"PoweredOn","connected","Running","v7","1","2048","42.55746","25.15125","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-fin-003.vmware.com","10.113.149.3","27005949349","18689773568","11/19/2011 12:15:09 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-346","50016d14-81e5-c51d-db79-30c62f1aa2b7","VirtualMachine-vm-106475",,"PoweredOn","connected","Running","v7","1","1024","49.57895","22.23231","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-346.vmware.com","10.113.130.28","23871764139","29363228672","11/19/2011 8:34:07 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-431","5001075c-50bc-9a89-24be-0dabb3758fb5","VirtualMachine-vm-108910",,"PoweredOn","connected","Running","v7","1","1024","49.57896","23.00673","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-431.vmware.com","10.113.148.48","24703289073","28531707904","11/19/2011 7:09:11 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-127","50015531-ef93-c6b7-9b93-9e981359c6fc","VirtualMachine-vm-31060",,"PoweredOn","connected","Running","v7","1","1024","49.55927","26.12083","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-127.vmware.com","10.113.145.154","28047029180","25166827520","11/21/2011 7:03:31 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-6","5001c7b9-92d3-803c-e500-f3a8d0bfa12d","VirtualMachine-vm-71003",,"PoweredOn","connected","Running","v7","1","1024","49.58467","25.281","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-6.vmware.com","10.113.147.204","27145267734","26095865856","11/21/2011 7:10:39 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VKernelQA",,"view-vmg1-4.vmware.com","view-vkqa-04","500102e5-7e14-aa7d-110c-a1b7466d5649","VirtualMachine-vm-71084",,"PoweredOn","connected","Running","v7","1","1024","43.56918","21.36024","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-vkqa-04.vmware.com","10.113.144.56","22935378392","23846670336","11/21/2011 9:59:36 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-469","500124b8-f3a3-8335-f328-34dc64cf7ebf","VirtualMachine-vm-111467",,"PoweredOn","connected","Running","v7","1","1024","49.55163","22.93351","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-469.vmware.com","10.113.128.171","24624666098","28580990976","11/19/2011 5:27:31 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-471","5001d227-1988-c4ce-0990-8d65e8e6d6d0","VirtualMachine-vm-111500",,"PoweredOn","connected","Running","v7","1","1024","49.5515","22.44314","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-471.vmware.com","10.113.149.64","24098139418","29107376128","11/19/2011 4:48:04 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-199","50014a7b-5291-23d0-fd7b-b4778816271b","VirtualMachine-vm-5134",,"PoweredOn","connected","Running","v7","1","1024","59.54765","31.51839","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-199.vmware.com","10.113.146.221","33842615826","30096183296","11/21/2011 5:45:45 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-238","500105c0-dfd0-1dfd-5f34-7c4b10fb6597","VirtualMachine-vm-5280",,"PoweredOn","connected","Running","v7","1","1024","49.55933","30.7957","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-238.vmware.com","10.113.133.133","33066627732","20147294208","11/21/2011 6:13:29 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-476","5001f014-ddcf-20e4-9cfc-10fc15b6ddfc","VirtualMachine-vm-71390",,"PoweredOn","connected","Running","v7","1","1024","49.55749","22.14737","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-476.vmware.com","10.113.147.163","23780561402","29431386112","11/21/2011 6:52:28 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-079","5001b853-17c5-a554-b563-88d44138a7c3","VirtualMachine-vm-78767",,"PoweredOn","connected","Running","v7","1","1024","49.56911","27.86994","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-079.vmware.com","10.113.145.215","29925116194","23299313664","11/19/2011 7:09:12 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-497","50017a03-93a7-e12b-b313-7ae939245b31","VirtualMachine-vm-113192",,"PoweredOn","connected","Running","v7","1","1024","49.57887","22.57013","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-497.vmware.com","10.113.147.175","24234490769","29000421376","11/19/2011 6:48:08 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-247","5001f2be-5866-d644-0a09-c3da91b078d3","VirtualMachine-vm-5833",,"PoweredOn","connected","Running","v7","1","1024","49.53197","23.46171","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-247.vmware.com","10.113.130.255","25191816078","27992739840","11/21/2011 5:55:38 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-267","5001c13f-6c49-a20f-46ea-d0b1e358ae58","VirtualMachine-vm-5963",,"PoweredOn","connected","Running","v7","1","1024","49.53191","24.40695","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-267.vmware.com","10.113.131.10","26206761366","26977718272","11/21/2011 6:02:25 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-292","50012c87-8c0e-807f-e9d3-fe41a99cd526","VirtualMachine-vm-6035",,"PoweredOn","connected","Running","v7","1","1024","49.57505","24.55068","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-292.vmware.com","10.113.132.163","26361088785","26869714944","11/21/2011 9:11:47 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-406","50018c50-8909-cac0-f4a9-78aad0c9e80e","VirtualMachine-vm-106961",,"PoweredOn","connected","Running","v7","1","1024","49.55154","27.04865","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-406.vmware.com","10.113.147.57","29043268291","24162291712","11/19/2011 4:52:27 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-377","500176b9-1e0a-543a-0ec8-ea237f0c135a","VirtualMachine-vm-106837",,"PoweredOn","connected","Running","v7","1","1024","49.58913","22.59601","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-377.vmware.com","10.113.130.9","24262281564","28983644160","11/19/2011 6:38:49 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-033","500173db-d9a6-4471-80f1-664b82835f91","VirtualMachine-vm-74122",,"PoweredOn","connected","Running","v7","1","1024","49.56927","25.94822","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-033.vmware.com","10.113.130.244","27861688048","25362911232","11/19/2011 4:56:28 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-157","5001bdbd-06ed-a003-03ef-29c9b973385c","VirtualMachine-vm-3819",,"PoweredOn","connected","Running","v7","1","1024","49.55933","23.47636","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-157.vmware.com","10.113.129.82","25207549266","28006371328","11/21/2011 7:22:52 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-30","50012ba4-cbf3-60f7-d9a3-6495bf4652a6","VirtualMachine-vm-3867",,"PoweredOn","connected","Running","v7","1","2048","32.102","32.102","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-30.vmware.com","10.113.128.58","34469262599","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-179","5001d0db-fd51-a8bc-8992-50bc3e8dfbcf","VirtualMachine-vm-4549",,"PoweredOn","connected","Running","v7","1","1024","49.57489","24.63353","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-179.vmware.com","10.113.145.140","26450049622","26780585984","11/21/2011 6:18:00 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VKernelQA",,"view-vmg1-4.vmware.com","view-vkqa-29","500147f2-c67f-5a5a-5838-ca600bfa084c","VirtualMachine-vm-4985",,"PoweredOn","connected","Running","v7","1","1024","41.55917","21.60901","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-vkqa-29.vmware.com","10.113.129.134","23202499244","21421314048","11/21/2011 9:59:38 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-416","5001900e-60e9-2062-324e-c4966efaa332","VirtualMachine-vm-74029",,"PoweredOn","connected","Running","v7","1","1024","49.56911","22.48223","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-416.vmware.com","10.113.147.123","24140116908","29084307456","11/21/2011 7:03:31 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-305","500124c1-ac71-17f7-eaee-122a697cc43e","VirtualMachine-vm-109983",,"PoweredOn","connected","Running","v7","1","1024","49.57889","31.58479","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-305.vmware.com","10.113.146.61","33913912541","19321016320","11/19/2011 8:45:53 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-617","500171fb-53f0-1b5b-903e-8927c3ee5a7d","VirtualMachine-vm-27887",,"PoweredOn","connected","Running","v7","1","1024","21.1024","21.1024","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-617.vmware.com","10.113.131.212","22658531533","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-402","500172a3-c822-4149-9bc9-8364755e42f3","VirtualMachine-vm-64210",,"PoweredOn","connected","Running","v7","1","1024","49.5418","25.06821","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-402.vmware.com","10.113.147.107","26916786506","26278318080","11/21/2011 6:14:36 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-145","5001d9e5-b7c0-67fb-bc44-a59d0db1964e","VirtualMachine-vm-64411",,"PoweredOn","connected","Running","v7","1","1024","49.56919","25.08193","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-145.vmware.com","10.113.130.252","26931513975","26292998144","11/21/2011 5:39:10 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-202","50016477-2632-c53a-f804-63ba7599c74c","VirtualMachine-vm-64421",,"PoweredOn","connected","Running","v7","1","1024","49.56927","22.25681","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-202.vmware.com","10.113.133.136","23898066571","29326528512","11/21/2011 6:13:30 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-215","5001153c-1a43-efe8-ca1a-0ef7ecb541af","VirtualMachine-vm-99359",,"PoweredOn","connected","Running","v7","1","1024","49.56915","24.42758","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-215.vmware.com","10.113.130.31","26228918095","26995544064","11/19/2011 5:47:06 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-458","50013a4e-208c-14eb-db0d-c1011397a20a","VirtualMachine-vm-110229",,"PoweredOn","connected","Running","v7","1","1024","49.57896","23.02529","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-458.vmware.com","10.113.147.128","24723211474","28511784960","11/19/2011 8:45:51 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-349","5001959f-cbbe-a0b2-c0f0-cfc8d6ef8bb7","VirtualMachine-vm-22639",,"PoweredOn","connected","Running","v7","1","1024","13.10226","13.10226","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-349.vmware.com","10.113.148.74","14068446110","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-335","5001a414-388b-4ee0-713c-f910832cb0df","VirtualMachine-vm-111686",,"PoweredOn","connected","Running","v7","1","1024","49.5515","22.54178","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-335.vmware.com","10.113.145.39","24204049130","29001469952","11/19/2011 4:36:27 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-399","50013307-7df9-a756-42fb-42ba427fa771","VirtualMachine-vm-17198",,"PoweredOn","connected","Running","v7","1","1024","49.54753","25.10715","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-399.vmware.com","10.113.147.113","26958591741","26242666496","11/21/2011 6:13:29 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-297","5001255b-d26c-6411-a94b-6f5ac5af18d3","VirtualMachine-vm-17235",,"PoweredOn","connected","Running","v7","1","1024","21.10208","21.10208","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-297.vmware.com","10.113.144.222","22658181989","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-262","5001bf59-07bb-7f59-a314-174779364bc7","VirtualMachine-vm-27273",,"PoweredOn","connected","Running","v7","1","1024","49.57499","23.10335","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-262.vmware.com","10.113.147.7","24807031444","28423704576","11/21/2011 6:33:47 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-529","5001c64f-7d1e-733d-28b0-670a5cf949ce","VirtualMachine-vm-27326",,"PoweredOn","connected","Running","v7","1","1024","21.10225","21.10225","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-529.vmware.com","10.113.131.193","22658362774","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-540","50018403-33ff-6a40-ede8-05d072d529e2","VirtualMachine-vm-27400",,"PoweredOn","connected","Running","v7","1","1024","21.10229","21.10229","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-540.vmware.com","10.113.131.244","22658412253","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-139","5001b412-a7b7-dbd7-4536-dc3ae7488002","VirtualMachine-vm-71482",,"PoweredOn","connected","Running","v7","1","1024","49.58482","23.9247","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-139.vmware.com","10.113.145.158","25688953764","27552337920","11/21/2011 5:39:12 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-195","50015820-7112-7cc9-62e2-5767f7ea2836","VirtualMachine-vm-99325",,"PoweredOn","connected","Running","v7","1","1024","49.56915","23.15024","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-195.vmware.com","10.113.130.26","24857380843","28367081472","11/19/2011 6:16:33 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-519","50010f50-4636-0359-3dc5-aba3d1c81c60","VirtualMachine-vm-27243",,"PoweredOn","connected","Running","v7","1","1024","21.10226","21.10226","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-519.vmware.com","10.113.132.10","22658382504","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-524","5001c7f1-6ec9-9131-b478-7383231aad46","VirtualMachine-vm-27314",,"PoweredOn","connected","Running","v7","1","1024","21.10228","21.10228","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-524.vmware.com","10.113.132.38","22658402550","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-506","5001d2f4-1d9b-cc97-4523-84a5158b6ab4","VirtualMachine-vm-71628",,"PoweredOn","connected","Running","v7","1","1024","49.54173","22.40799","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-506.vmware.com","10.113.147.186","24060391286","29134639104","11/21/2011 6:33:45 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-50","50012050-72aa-1ce2-f653-8ca30d4894b1","VirtualMachine-vm-3066",,"PoweredOn","connected","Running","v7","1","1024","49.53398","26.30649","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-50.vmware.com","10.113.147.187","28246373583","24940335104","11/21/2011 6:26:27 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-245","5001cc48-60eb-aa14-548a-c08730246662","VirtualMachine-vm-15907",,"PoweredOn","connected","Running","v7","1","1024","21.10231","21.10231","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-245.vmware.com","10.113.132.4","22658438030","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-262","50017d82-b291-a931-bb5b-40e75359b4d0","VirtualMachine-vm-16827",,"PoweredOn","connected","Running","v7","1","1024","13.10227","13.10227","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-262.vmware.com","10.113.131.159","14068455710","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-485","50012738-78cc-e1f0-50f4-1e67687c9ae7","VirtualMachine-vm-25808",,"PoweredOn","connected","Running","v7","1","1536","21.60222","21.60222","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-485.vmware.com","10.113.131.119","23195207415","0",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-007","500120e4-096a-0273-0663-7b324e10d089","VirtualMachine-vm-106724",,"PoweredOn","connected","Running","v7","1","1024","49.57885","21.9744","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-007.vmware.com","10.113.147.8","23594832259","29640052736","11/21/2011 5:23:59 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-fin-004","50012ce9-0fa1-8288-dc70-be0034af78fd","VirtualMachine-vm-123766",,"PoweredOn","connected","Running","v7","1","2048","42.54256","24.13929","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-fin-004.vmware.com","10.113.150.12","25919361972","19760369664","11/19/2011 12:15:07 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-58","50014b44-83a0-51f6-ca3a-e9622f267c21","VirtualMachine-vm-32871",,"PoweredOn","connected","Running","v7","1","1024","49.53208","22.53505","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-58.vmware.com","10.113.129.22","24196826840","28987838464","11/21/2011 6:26:27 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-323","5001cb70-7fbb-ead7-1dc5-2c0c3045f86a","VirtualMachine-vm-55887",,"PoweredOn","connected","Running","v7","1","1024","49.56919","26.21572","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-323.vmware.com","10.113.147.53","28148912873","25075601408","11/21/2011 7:07:31 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Resources",,"view-vmg1-4.vmware.com","pa-view-dsva-1-4.vmware.com","50011e8d-5194-a262-a9b0-3e974ac6f823","VirtualMachine-vm-118160",,"PoweredOff","connected","NotRunning","v7","2","8192","26.68611","19.53468",,"toolsNotRunning",,"guestToolsNotRunning",,,"20975201913","7678787584",,,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-093","5001beb5-3083-f06d-127a-8885e43ad084","VirtualMachine-vm-83897",,"PoweredOn","connected","Running","v7","1","1024","49.5692","25.37686","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-093.vmware.com","10.113.133.103","27248198337","25976328192","11/19/2011 9:21:29 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-496","50016d65-4ead-aa77-0bda-66f6eec6b4dc","VirtualMachine-vm-111779",,"PoweredOn","connected","Running","v7","1","1024","49.57884","25.57595","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-496.vmware.com","10.113.144.224","27461969465","25772904448","11/19/2011 9:26:27 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-198","5001c7c1-6ed3-7169-47cb-7be1ea3eb95d","VirtualMachine-vm-5131",,"PoweredOn","connected","Running","v7","1","1024","49.55945","31.53312","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-198.vmware.com","10.113.146.222","33858435466","19355619328","11/21/2011 7:02:07 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-212","5001cd4a-fdfe-f2b2-39a6-135a8f0f7b9a","VirtualMachine-vm-5183",,"PoweredOn","connected","Running","v7","1","1024","49.55943","24.25282","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-212.vmware.com","10.113.128.233","26041272119","27172753408","11/21/2011 7:07:28 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpool2",,"view-vmg1-4.vmware.com","view-2-482","500178c6-dfe0-e625-568e-80201673074f","VirtualMachine-vm-71440",,"PoweredOn","connected","Running","v7","1","1024","49.54184","24.0497","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-2-482.vmware.com","10.113.133.148","25823166198","27371982848","11/21/2011 6:55:59 AM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","Pool-L-01",,"view-vmg1-4.vmware.com","view-L01-074","500115dd-1bb8-b95e-d5eb-0e8eb498a9c1","VirtualMachine-vm-76423",,"PoweredOn","connected","Running","v7","1","1024","49.56908","22.72635","Microsoft Windows XP Professional (32-bit)","toolsOk","8384","guestToolsRunning","view-L01-074.vmware.com","10.113.129.226","24402230009","28822163456","11/19/2011 3:55:18 PM",,"0",,
"2011-11-21 05:13:23","vmview-vc-1.vmware.com","View-vmg1","View-VMpoolF",,"view-vmg1-4.vmware.com","view-F-84","5001763b-3b35-57c1-2f66-6a6b1478a506","VirtualMachine-vm-5957",,"PoweredOn","connected","Running","v7","1","1024","13.10223","13.10223","Microsoft Windows XP Professional (32-bit)","toolsOld","8290","guestToolsRunning","view-F-84.vmware.com","10.113.149.241","14068415278","0",,,"0",,
