"timestamp","vcserver","cluster","vmhost","uuid","connectionstate","powerstate","vendor","model","memorysize","cpumodel","cpuhz","numcpupackages","numcpucores","numcputhreads","esxproductname","esxversion","esxbuild","serialnumber","biosversion","datacenter"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-prd1-greenplum-16.vmware.com","30313436-3631-5355-4533-333946464341","connected","poweredOn","HP","ProLiant BL460c Gen8","274841427968","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999644","2","16","32","VMware ESXi","5.5.0","1331820",,"I31","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-win1-01.vmware.com","d4f73e8a-d6bf-e111-0000-00000000007d","connected","poweredOn","Cisco Systems Inc","UCSB-B200-M3","274816643072","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999723","2","16","32","VMware ESXi","5.5.0","1331820",,"B200M3.2.0.3.0.051620121210","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-win1-02.vmware.com","d4f73e8a-d6bf-e111-0000-00000000004d","connected","poweredOn","Cisco Systems Inc","UCSB-B200-M3","274816643072","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999820","2","16","32","VMware ESXi","5.5.0","1331820",,"B200M3.2.0.3.0.051620121210","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-win1-03.vmware.com","d4f73e8a-d6bf-e111-0000-0000000000bd","connected","poweredOn","Cisco Systems Inc","UCSB-B200-M3","274816643072","Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz","2699999678","2","16","32","VMware ESXi","5.5.0","1331820",,"B200M3.2.0.3.0.051620121210","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-1.vmware.com","38383135-3837-5355-4530-353135384545","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999800","4","48","48","VMware ESXi","5.1.0","799733",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-2.vmware.com","38383135-3837-5355-4530-353135384544","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999735","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-3.vmware.com","38383135-3837-5355-4530-353135384548","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999684","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-4.vmware.com","38383135-3837-5355-4530-353135384536","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999773","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-5.vmware.com","38383135-3837-5355-4530-35313538454b","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999780","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-6.vmware.com","38383135-3837-5355-4530-353135384539","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999639","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-9.vmware.com","38383135-3837-5355-4530-353135384535","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999689","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-10.vmware.com","38383135-3837-5355-4530-353135384537","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999715","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-7.vmware.com","38383135-3837-5355-4530-353135384543","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999714","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest4-8.vmware.com","38383135-3837-5355-4530-35313538454c","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6172","2099999733","4","48","48","VMware ESXi","5.1.0","837262",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-8.vmware.com","34343335-3237-5553-4538-35304a423139","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084591","4","16","16","VMware ESXi","5.0.0","1117897","USE850JB19","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-14.vmware.com","34343335-3237-5553-4538-303839325752","connected","poweredOn","HP","ProLiant BL680c G5","68716048384","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084792","4","16","16","VMware ESXi","5.0.0","1117897","USE80892WR","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-15.vmware.com","34343335-3237-5553-4538-30383932574b","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084713","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-10.vmware.com","34343335-3237-5553-4538-35304a423141","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084597","4","16","16","VMware ESXi","5.0.0","1117897","USE850JB1A","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-13.vmware.com","34343335-3237-5553-4538-35304a423158","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084525","4","16","16","VMware ESXi","5.0.0","1117897","USE850JB1X","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-9.vmware.com","34343335-3237-5553-4538-35304a423157","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400085008","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-12.vmware.com","34343335-3237-5553-4538-35304a423137","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084570","4","16","16","VMware ESXi","5.0.0","1117897","USE850JB17","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-11.vmware.com","34343335-3237-5553-4538-35304a423233","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084549","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest3-8.vmware.com","34343335-3237-5553-4538-303839325745","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084615","4","16","16","VMware ESXi","5.0.0","1117897","USE80892WE","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest3-6.vmware.com","34343335-3237-5553-4538-303839325746","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084550","4","16","16","VMware ESXi","5.0.0","1117897","USE80892WF","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest3-7.vmware.com","34343335-3237-5553-4538-303839325756","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084543","4","16","16","VMware ESXi","5.0.0","1117897","USE80892WV","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest3-5.vmware.com","34343335-3237-5553-4538-35304a423236","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084868","4","16","16","VMware ESXi","5.0.0","1117897","USE850JB26","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest3-4.vmware.com","34343335-3237-5553-4538-35304a423152","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084735","4","16","16","VMware ESXi","5.0.0","1117897","USE850JB1R","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest3-1.vmware.com","34343335-3237-5553-4538-35324a4c4342","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084552","4","16","16","VMware ESXi","5.0.0","1117897","USE852JLCB","I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-7.vmware.com","34343335-3237-5553-4538-35304a423159","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084627","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-1.vmware.com","34343335-3237-5553-4538-35304a42314d","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084498","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-2.vmware.com","34343335-3237-5553-4538-35304a423234","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084916","4","16","16","VMware ESXi","5.1.0","799733",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-3.vmware.com","34343335-3237-5553-4538-35304a423138","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084234","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-4.vmware.com","34343335-3237-5553-4538-35304a423144","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084724","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-5.vmware.com","34343335-3237-5553-4538-35304a423154","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084498","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-devtest1-6.vmware.com","34343335-3237-5553-4538-35304a42314a","connected","poweredOn","HP","ProLiant BL680c G5","68715982848","Intel(R) Xeon(R) CPU           E7340  @ 2.40GHz","2400084598","4","16","16","VMware ESXi","5.0.0","1117897",,"I17","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-itlab1-1.vmware.com","37333436-3538-5355-4531-333244544c36","connected","poweredOn","HP","ProLiant BL680c G7","549744906240","Intel(R) Xeon(R) CPU E7- 4850  @ 2.00GHz","1997833595","4","40","80","VMware ESXi","5.1.0","782859",,"I25","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"wdc-itlab1-4.vmware.com","00000000-0000-5755-4330-433956305a30","connected","poweredOn","HP","ProLiant BL680c G7","549744910336","Intel(R) Xeon(R) CPU E7- 4850  @ 2.00GHz","1997833544","4","40","80","VMware ESXi","5.0.0","821926",,"I25","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"itops-optest-3.vmware.com","00000000-0000-5553-4530-3435334d3234","disconnected","unknown","HP","ProLiant BL685c G7","274841894912","AMD Opteron(tm) Processor 6174","2199999035","4","48","48","VMware ESXi","5.0.0","623860",,"A20","North America Remote Sites"
"2013-12-09 23:05:45","vc-dev-1.vmware.com",,"itops-optest-1.vmware.com","35313838-3738-5553-4530-343233324a53","connected","poweredOn","HP","ProLiant BL685c G7","274841903104","AMD Opteron(tm) Processor 6174","2199999205","4","48","48","VMware ESXi","5.0.0","623860",,"A20","North America Remote Sites"
