name,lb_method,name,f5cluster_name
/onecloud/visl-test19-siml-vip-pool,ROUND,ROBIN,/onecloud/visl-test19-siml-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev15-websvc1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev15-websvc1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev15-websvc2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev15-websvc2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev15-websvc3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev15-websvc3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev15-websvc4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev15-websvc4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev15-websvc5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev15-websvc5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev15-lrint1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev15-lrint1-vip.vmware.com,ltm-onecloud-1
/onecloud/comm-test14.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test14.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-websvc4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-websvc4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-websvc5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-websvc5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-websvc1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-websvc1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-websvc2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-websvc2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-websvc3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-websvc3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-wcm-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-wcm-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-wcm-static-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-wcm-static-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-tcs6-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-tcs6-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-tcs8-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-tcs8-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-lrint1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-lrint1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test14-lr3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test14-lr3-vip.vmware.com,ltm-onecloud-1
/onecloud/comm-dev65.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-dev65.vmware.com,ltm-onecloud-1
/onecloud/comm-dev15.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-dev15.vmware.com,ltm-onecloud-1
/onecloud/wwwa-test40-web-vip-1.vmware.com-pool,ROUND,ROBIN,/onecloud/wwwa-test40-web-vip-1.vmware.com,ltm-onecloud-1
/onecloud/comm-test40.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test40.vmware.com,ltm-onecloud-1
/onecloud/comm-test14.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test14-vip-ssl,ltm-onecloud-1
/onecloud/web-test14-ints-pool-443,ROUND,ROBIN,/onecloud/web-test14-ints-vip-ssl,ltm-onecloud-1
/onecloud/www-dev15-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/www-dev15-vip-ssl.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-solrs-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-solrs-vip.vmware.com,ltm-onecloud-1
/onecloud/ucmtest40tril-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/ucmtest40tril-vip.vmware.com,ltm-onecloud-1
/onecloud/ucmtest40-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/ucmtest40-vip.vmware.com,ltm-onecloud-1
/onecloud/test40-oid.vmware.com-pool,ROUND,ROBIN,/onecloud/test40-oid.vmware.com,ltm-onecloud-1
/onecloud/test40osb-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/test40osb-vip.vmware.com,ltm-onecloud-1
/onecloud/test40soa-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/test40soa-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-lrint1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-lrint1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-lr1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-lr1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-lr4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-lr4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-lr2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-lr2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-lr5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-lr5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-lr3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-lr3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs6-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs6-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-websvc1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-websvc1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-websvc2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-websvc2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-websvc3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-websvc3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs7-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs7-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-wcm-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-wcm-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-wcm-static-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-wcm-static-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-tcs8-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-tcs8-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-websvc4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-websvc4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-websvc5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-websvc5-vip.vmware.com,ltm-onecloud-1
/onecloud/lrp-test40-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/lrp-test40-vip.vmware.com,ltm-onecloud-1
/onecloud/www-test40-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/www-test40-vip.vmware.com,ltm-onecloud-1
/onecloud/web-test40-ints-pool-443,ROUND,ROBIN,/onecloud/web-test40-ints-vip-ssl,ltm-onecloud-1
/onecloud/comm-test40.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test40-ssl,ltm-onecloud-1
/onecloud/www-test40-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/www-test40-vip-ssl,ltm-onecloud-1
/onecloud/pdh-dev98-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-dev98-vip.vmware.com,ltm-onecloud-1
/onecloud/comm-test65.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test65.vmware.com,ltm-onecloud-1
/onecloud/wwwa-test65-web-vip-1.vmware.com-pool,ROUND,ROBIN,/onecloud/wwwa-test65-web-vip-1.vmware.com,ltm-onecloud-1
/onecloud/ucmtest65tril-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/ucmtest65tril-vip.vmware.com,ltm-onecloud-1
/onecloud/ucmtest65-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/ucmtest65-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-solrs-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-solrs-vip.vmware.com,ltm-onecloud-1
/onecloud/test65-oid.vmware.com-pool,ROUND,ROBIN,/onecloud/test65-oid.vmware.com,ltm-onecloud-1
/onecloud/test65osb-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/test65osb-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-lr4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-lr4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-lr1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-lr1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-lrint1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-lrint1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-lr5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-lr5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-lr2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-lr2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-lr3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-lr3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-websvc1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-websvc1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-websvc2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-websvc2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-websvc3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-websvc3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-websvc4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-websvc4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-websvc5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-websvc5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs6-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs6-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs7-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs7-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-wcm-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-wcm-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-tcs8-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-tcs8-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test65-wcm-static-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test65-wcm-static-vip.vmware.com,ltm-onecloud-1
/onecloud/lrp-test65-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/lrp-test65-vip.vmware.com,ltm-onecloud-1
/onecloud/www-test65-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/www-test65-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-ebssso-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-ebssso-vip.vmware.com,ltm-onecloud-1
/onecloud/oracleapps-uat1,ROUND,ROBIN,/onecloud/oracleapps-test17-ssl.vmware.com,ltm-onecloud-1
/onecloud/oracledisco-uat-pool,ROUND,ROBIN,/onecloud/oracledisco-uat-vip-ssl,ltm-onecloud-1
/onecloud/ucmdev16-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/ucmdev16-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev16-websvc1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev16-websvc1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev16-websvc2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev16-websvc2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev16-websvc3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev16-websvc3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev16-websvc4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev16-websvc4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev16-websvc5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev16-websvc5-vip.vmware.com,ltm-onecloud-1
/onecloud/web-test12-ints-pool-443,ROUND,ROBIN,/onecloud/web-test12-ints-vip-ssl,ltm-onecloud-1
/onecloud/portal-dev16-flexlm-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/portal-dev16-flexlm-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev16-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev16-ebssso-ag-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-dev16-ebssso-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-dev16-ebssso-vip.vmware.com,ltm-onecloud-1
/onecloud/www-dev16-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/www-dev16-ssl-vip,ltm-onecloud-1
/onecloud/web-test13-ints-pool-443,ROUND,ROBIN,/onecloud/web-test13-ints-vip-ssl,ltm-onecloud-1
/onecloud/pdh-dev91-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-dev91-vip.vmware.com,ltm-onecloud-1
/onecloud/pdh-test11-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-test11-vip.vmware.com,ltm-onecloud-1
/onecloud/pdh-dev56-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-dev56-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test11-ebspdhsso-ag-pool,ROUND,ROBIN,/onecloud/s2-test11-ebspdhsso-ag-vip,ltm-onecloud-1
/onecloud/s2-test11-ebspdhsso-pool,ROUND,ROBIN,/onecloud/s2-test11-ebspdhsso-vip,ltm-onecloud-1
/onecloud/pdh-dev11-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-dev11-vip.vmware.com,ltm-onecloud-1
/onecloud/web-dev15-ints-pool-443,ROUND,ROBIN,/onecloud/web-dev15-ints-vip-ssl,ltm-onecloud-1
/onecloud/s2-test16-websvc1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test16-websvc1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test16-websvc2-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test16-websvc2-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test16-websvc3-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test16-websvc3-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test16-websvc4-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test16-websvc4-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test16-websvc5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test16-websvc5-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test16-lrint1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test16-lrint1-vip.vmware.com,ltm-onecloud-1
/onecloud/pdh-test16-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-test16-vip.vmware.com,ltm-onecloud-1
/onecloud/pdh-dev14-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-dev14-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test16-ebspdhsso-pool,ROUND,ROBIN,/onecloud/s2-test16-ebspdhsso-vip,ltm-onecloud-1
/onecloud/s2-test16-ebspdhsso-ag-pool,ROUND,ROBIN,/onecloud/s2-test16-ebspdhsso-ag-vip,ltm-onecloud-1
/onecloud/comm-test16.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test16-vip-ssl,ltm-onecloud-1
/onecloud/web-dev11-ints-pool-443,ROUND,ROBIN,/onecloud/web-dev11-ints-vip-ssl,ltm-onecloud-1
/onecloud/web-dev12-ints-pool-443,ROUND,ROBIN,/onecloud/web-dev12-ints-vip-ssl,ltm-onecloud-1
/onecloud/web-dev13-ints-pool-443,ROUND,ROBIN,/onecloud/web-dev13-ints-vip-ssl,ltm-onecloud-1
/onecloud/web-dev14-ints-pool-443,ROUND,ROBIN,/onecloud/web-dev14-ints-vip-ssl,ltm-onecloud-1
/onecloud/web-dev16-ints-pool-443,ROUND,ROBIN,/onecloud/web-dev16-ints-vip-ssl,ltm-onecloud-1
/onecloud/comm-test16.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test16.vmware.com,ltm-onecloud-1
/onecloud/pdh-test17-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-test17-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test17-ebspdhsso-pool,ROUND,ROBIN,/onecloud/s2-test17-ebspdhsso-vip,ltm-onecloud-1
/onecloud/s2-test17-ebspdhsso-ag-pool,ROUND,ROBIN,/onecloud/s2-test17-ebspdhsso-ag-vip,ltm-onecloud-1
/onecloud/orgchart-dev-pool,ROUND,ROBIN,/onecloud/org-dev-vip,ltm-onecloud-1
/onecloud/orgchart-dev-pool,ROUND,ROBIN,/onecloud/org-dev-vip-ssl,ltm-onecloud-1
/onecloud/s2-test99-solrs-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test99-solrs-vip.vmware.com,ltm-onecloud-1
/onecloud/comm-test99.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test99.vmware.com,ltm-onecloud-1
/onecloud/web-test99-ints-pool-443,ROUND,ROBIN,/onecloud/web-test99-ints-vip-ssl,ltm-onecloud-1
/onecloud/s2-test99-websvc5-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test99-websvc5-vip.vmware.com,ltm-onecloud-1
/onecloud/pdh-test99-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-test99-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test99-lrint1-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test99-lrint1-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test99-lrpis-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test99-lrpis-vip.vmware.com,ltm-onecloud-1
/onecloud/pdh-test14-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-test14-vip.vmware.com,ltm-onecloud-1
/onecloud/www-test99-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/www-test99-vip-ssl,ltm-onecloud-1
/onecloud/s2-test99-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test99-ebssso-ag-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test99-ebssso-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test99-ebssso-vip.vmware.com,ltm-onecloud-1
/onecloud/s2-test99-ebspdhsso-ag-pool,ROUND,ROBIN,/onecloud/s2-test99-ebspdhsso-ag-vip,ltm-onecloud-1
/onecloud/s2-test99-ebspdhsso-pool,ROUND,ROBIN,/onecloud/s2-test99-ebspdhsso-vip,ltm-onecloud-1
/onecloud/pdh-dev16-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/pdh-dev16-vip.vmware.com,ltm-onecloud-1
/onecloud/test40-ebssso.vmware.com-pool,ROUND,ROBIN,/onecloud/test40-ebssso.vmware.com,ltm-onecloud-1
/onecloud/s2-test40-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN,/onecloud/s2-test40-ebssso-ag-vip.vmware.com,ltm-onecloud-1
/onecloud/comm-test99.vmware.com-pool,ROUND,ROBIN,/onecloud/comm-test99-vip-ssl,ltm-onecloud-1
/onecloud/visl-test15-siml-pool,ROUND,ROBIN,/onecloud/visl-test15-siml-vip,ltm-onecloud-1
myln-stage-pool,ROUND,ROBIN,myln-stage-ssl-vip-1,lb1-VPRN-DMZ
myln-prod-https-pool,ROUND,ROBIN,myln-prod-ssl-vip-1,lb1-VPRN-DMZ
horizonworkspace-dmz-pool,ROUND,ROBIN,horizonworkspace-ext.vmware.com,lb1-VPRN-DMZ
knova-stg-kb-pool,ROUND,ROBIN,knova-stg-kb-vip,lb1-VPRN-DMZ
horizonworkspace-dmz-pool,ROUND,ROBIN,horizonworkspace-int.vmware.com,lb1-VPRN-DMZ
virstosend-sftp-pool,ROUND,ROBIN,virstosend-ext-sftp-vip,lb1-VPRN-DMZ
virstosend-stage-sftp-pool,ROUND,ROBIN,virstosend-stage-sftp-vip,lb1-VPRN-DMZ
virstosend-https-pool,ROUND,ROBIN,virstosend-int.vmware.com_ssl,lb1-VPRN-DMZ
virstosend-stage-https-pool,ROUND,ROBIN,virstosend-stage.vmware.com_ssl,lb1-VPRN-DMZ
upload-test-pool,ROUND,ROBIN,upload-test.vmware.com_ssl,lb1-VPRN-DMZ
knova-prod-kb-pool,ROUND,ROBIN,knova-prod-int-kb-vip,lb1-VPRN-DMZ
virstosend-sftp-pool,ROUND,ROBIN,virstosend-int-sftp-vip,lb1-VPRN-DMZ
myln-stage-pool,ROUND,ROBIN,myln-stage-vip-1,lb1-VPRN-DMZ
virstosend-https-pool,ROUND,ROBIN,virstosend-ext.vmware.com_ssl,lb1-VPRN-DMZ
knova-prod-kb-pool,ROUND,ROBIN,knova-prod-kb-vip,lb1-VPRN-DMZ
myln-prod-http-pool,ROUND,ROBIN,myln-prod-vip-1,lb1-VPRN-DMZ
tpub-stg-dmz-pool,ROUND,ROBIN,tpub-stg.vmware.com_SAN,lb1-VPRN-DMZ
tpub-stg-dmz-pool,ROUND,ROBIN,tpub-stg.vmware.com,lb1-VPRN-DMZ
upload-test-sftp-pool,ROUND,ROBIN,upload-test-sftp-vip,lb1-VPRN-DMZ
tpub-prod-dmz-pool,ROUND,ROBIN,tpub-prod.vmware.com_SSL,lb1-VPRN-DMZ
tpub-prod-dmz-pool,ROUND,ROBIN,tpub-prod.vmware.com,lb1-VPRN-DMZ
sftpsite-stg-pool,ROUND,ROBIN,sftpsite-stg-vip,lb1-VPRN-DMZ
sftpsite-ext-stg-https-pool,ROUND,ROBIN,sftpsite-stg-ext.vmware.com,lb1-VPRN-DMZ
sftpsite-stg-pool,ROUND,ROBIN,sftpsite-stg-int.vmware.com,lb1-VPRN-DMZ
sftpsite-int-stg-https-pool,ROUND,ROBIN,sftpsite-stg-int.vmware.com,lb1-VPRN-DMZ
sftpsite-int-stg-https-rest,ROUND,ROBIN,sftpsite-stg-rest.vmware.com,lb1-VPRN-DMZ
phtransfer-int-stg-https-pool,ROUND,ROBIN,phtransfer-stg-int.vmware.com_https,lb1-VPRN-DMZ
phtransfer-int-stg-ftp-pool,ROUND,ROBIN,phtransfer-stg-int.vmware.com_ftp,lb1-VPRN-DMZ
sftpsite-ext-stg-http-pool,ROUND,ROBIN,sftpsite-stg-ext.vmware.com_http,lb1-VPRN-DMZ
phtransfer-ext-prd-ftp-pool,ROUND,ROBIN,phtransfer-int.vmware.com_ftp,lb1-VPRN-DMZ
phtransfer-ext-prd-https-pool,ROUND,ROBIN,phtransfer-int.vmware.com_https,lb1-VPRN-DMZ
sftpsite-ext-stg-sftp-pool,ROUND,ROBIN,sftpsite-stg-ext.vmware.com_sftp,lb1-VPRN-DMZ
sftpsite-int-stg-sftp-pool,ROUND,ROBIN,sftpsite-stg-int.vmware.com_sftp,lb1-VPRN-DMZ
phtransfer-int-stg-sftp-pool,ROUND,ROBIN,phtransfer-stg-int.vmware.com_sftp,lb1-VPRN-DMZ
phtransfer-prd-sftp-pool,ROUND,ROBIN,phtransfer-int.vmware.com_sftp,lb1-VPRN-DMZ
sftpsite-ext-prd-https-pool,ROUND,ROBIN,sftpsite-prd-ext.vmware.com,lb1-VPRN-DMZ
sftpsite-int-prd-https-pool,ROUND,ROBIN,sftpsite-prd-int.vmware.com,lb1-VPRN-DMZ
sftpsite-int-prd-sftp-pool,ROUND,ROBIN,sftpsite-prd-int.vmware.com_sftp,lb1-VPRN-DMZ
sftpsite-ext-prd-https-pool,ROUND,ROBIN,sftpsite-prd-ext.vmware.com_sftp,lb1-VPRN-DMZ
sftpsite-ext-prd-sftp-pool,ROUND,ROBIN,sftpsite-prd-ext.vmware.com_sftp,lb1-VPRN-DMZ
phtransfer-int-ftps-pool,ROUND,ROBIN,phtransfer-int.vmware.com_ftps,lb1-VPRN-DMZ
phtransfer-stg-int-ftps-pool,ROUND,ROBIN,phtransfer-stg-int.vmware.com_ftps,lb1-VPRN-DMZ
phtransfer-ext-prd-https-pool,ROUND,ROBIN,phtransfer-ext.vmware.com_https,lb1-VPRN-DMZ
phtransfer-prd-sftp-pool,ROUND,ROBIN,phtransfer-extvmware.com_sftp,lb1-VPRN-DMZ
lync-pool-4443,ROUND,ROBIN,lync-websrv-443,lb1-VPRN-DMZ
lync-pool-8080,ROUND,ROBIN,lync-websrv-80,lb1-VPRN-DMZ
lync-pool-443,ROUND,ROBIN,lync-webapp-443,lb1-VPRN-DMZ
workspace-pool,ROUND,ROBIN,workspace-vip,lb1-VPRN-DMZ
vsantco-pool,ROUND,ROBIN,vsantco-vip,lb1-VPRN-DMZ
pds-pool-443,ROUND,ROBIN,pds-vip-443,lb1-VPRN-DMZ
pds-vip-11880,ROUND,ROBIN,pds-vip-11880,lb1-VPRN-DMZ
pds-pool-22,ROUND,ROBIN,pds-vip-22,lb1-VPRN-DMZ
mirage-dmz-pool,ROUND,ROBIN,mirage-prod-dmz-vip,lb1-VPRN-DMZ
aw-rfs-dmz-pool-80,ROUND,ROBIN,aw-rfs-dmz-vip-80,lb1-VPRN-DMZ
knova-stg2-kss-pool,LEAST,CONNECTION_MEMBER,knova-stg2-kss-vip,ld2sc1-sjc3
knova-stg2-kcc-pool,ROUND,ROBIN,knova-stg2-kcc-vip,ld2sc1-sjc3
s2-stage-ebssso-pool,ROUND,ROBIN,s2-stage-ebssso-vip,ld2sc1-sjc3
