id,name,ip,port,application_id,instance_id,tier_id,f5_cluster_id,created_at,updated_at
2042,/onecloud/psb-dev12-ml-vip.vmware.com,10.148.81.27,8011,NULL,NULL,NULL,20,2013-09-26,15:30:39,2013-09-26,15:30:39
2043,/onecloud/s2-dev12-websvc3-vip.vmware.com,10.148.81.39,8381,NULL,NULL,NULL,20,2013-09-26,15:30:39,2014-04-28,12:28:20
2044,/onecloud/visl-dev12-ml-vip.vmware.com,10.148.83.148,8001,NULL,NULL,NULL,20,2013-09-26,15:30:40,2014-04-27,12:28:05
2045,/onecloud/s2-dev12-tcs8-vip.vmware.com,10.148.81.26,8811,NULL,NULL,NULL,20,2013-09-26,15:30:40,2014-04-28,12:28:20
2046,/onecloud/s2-dev12-websvc4-vip.vmware.com,10.148.81.41,8481,NULL,NULL,NULL,20,2013-09-26,15:30:40,2014-04-28,12:28:20
2047,/onecloud/s2-dev12-lr5-vip.vmware.com,10.148.81.34,8011,NULL,NULL,NULL,20,2013-09-26,15:30:40,2014-04-28,12:28:20
2048,/onecloud/s2-dev12-tcs5-vip.vmware.com,10.148.81.23,8511,NULL,NULL,NULL,20,2013-09-26,15:30:40,2014-04-28,12:28:20
2049,/onecloud/s2-dev12-websvc2-vip.vmware.com,10.148.81.42,8281,NULL,NULL,NULL,20,2013-09-26,15:30:40,2014-04-28,12:28:20
2050,/onecloud/s2-dev12-tcs3-vip.vmware.com,10.148.81.25,8311,NULL,NULL,NULL,20,2013-09-26,15:30:40,2014-04-28,12:28:20
2051,/onecloud/s2-dev12-lr3-vip.vmware.com,10.148.81.33,8001,NULL,NULL,NULL,20,2013-09-26,15:30:41,2014-04-28,12:28:19
2052,/onecloud/s2-dev12-tcs6-vip.vmware.com,10.148.81.29,8611,NULL,NULL,NULL,20,2013-09-26,15:30:41,2014-04-28,12:28:20
2053,/onecloud/dev12-ovd.vmware.com,10.148.81.19,6501,NULL,NULL,NULL,20,2013-09-26,15:30:41,2014-04-27,12:28:06
2054,/onecloud/websearch-dev12-vip.vmware.com,10.148.81.46,8080,NULL,NULL,NULL,20,2013-09-26,15:30:43,2014-04-28,12:28:20
2055,/onecloud/s2-dev12-tcs2-vip.vmware.com,10.148.81.27,8211,NULL,NULL,NULL,20,2013-09-26,15:30:43,2014-04-28,12:28:20
2056,/onecloud/s2-dev12-solrs-vip.vmware.com,10.148.80.185,80,NULL,NULL,NULL,20,2013-09-26,15:30:43,2014-04-27,12:28:06
2057,/onecloud/s2-dev12-lr1-vip.vmware.com,10.148.81.36,8001,NULL,NULL,NULL,20,2013-09-26,15:30:43,2014-04-28,12:28:19
2058,/onecloud/s2-dev12-websvc1-vip.vmware.com,10.148.81.40,8181,NULL,NULL,NULL,20,2013-09-26,15:30:44,2014-04-28,12:28:20
2059,/onecloud/www-dev12-vip.vmware.com,10.148.83.43,80,NULL,NULL,NULL,20,2013-09-26,15:30:44,2014-04-28,12:28:20
2060,/onecloud/ucmtest12tril-vip.vmware.com,10.148.81.54,8888,NULL,NULL,NULL,20,2013-10-01,15:30:41,2014-05-08,12:29:21
2061,sc9-stage-gsa-new-int-vip,10.113.52.35,80,NULL,NULL,NULL,6,2013-10-02,15:29:25,2013-10-02,15:29:25
2062,iweb-prod-vip_ssl,10.113.60.31,443,NULL,NULL,NULL,6,2013-10-02,15:29:25,2013-10-02,15:29:25
2063,sc9-stage-gsa-new-int-vip-ssl,10.113.52.35,443,NULL,NULL,NULL,6,2013-10-02,15:29:26,2013-10-02,15:29:26
2064,iweb-prod-vip,10.113.60.31,80,NULL,NULL,NULL,6,2013-10-02,15:29:29,2013-10-02,15:29:29
2065,sc9-prod-gsa-new-int-vip,10.113.60.179,80,NULL,NULL,NULL,6,2013-10-02,15:29:29,2013-10-02,15:29:29
2066,sc9-prod-gsa-new-int-vip-ssl,10.113.60.179,443,NULL,NULL,NULL,6,2013-10-02,15:29:30,2013-10-02,15:29:30
2067,/onecloud/s2-test12-tcs7-vip.vmware.com,10.148.81.69,8711,NULL,NULL,NULL,20,2013-10-02,15:30:10,2014-05-09,12:27:13
2068,/onecloud/psb-test12-ml-vip.vmware.com,10.148.81.68,8011,NULL,NULL,NULL,20,2013-10-02,15:30:12,2013-10-02,15:30:12
2069,/onecloud/s2-test12-tcs2-vip.vmware.com,10.148.81.76,8211,NULL,NULL,NULL,20,2013-10-02,15:30:28,2014-05-09,12:27:12
2070,/onecloud/test12-ebssso.vmware.com,10.148.81.62,443,NULL,NULL,NULL,20,2013-10-02,15:30:28,2014-05-09,12:27:15
2071,/onecloud/s2-test12-lr1-vip.vmware.com,10.148.81.90,8001,NULL,NULL,NULL,20,2013-10-02,15:30:29,2014-05-09,12:27:14
2072,/onecloud/wwwa-test12-web-vip-1.vmware.com,10.148.80.186,80,NULL,NULL,NULL,20,2013-10-02,15:30:29,2014-05-08,12:29:21
2073,/onecloud/s2-test12-solrs-vip.vmware.com,10.148.80.187,80,NULL,NULL,NULL,20,2013-10-02,15:30:29,2014-05-08,12:29:20
2074,/onecloud/test12osb-vip.vmware.com,10.148.81.58,8011,NULL,NULL,NULL,20,2013-10-02,15:30:29,2014-05-08,12:29:21
2075,/onecloud/portal-test12-flexlm-vip.vmware.com,10.148.81.56,80,NULL,NULL,NULL,20,2013-10-02,15:30:29,2014-05-10,12:29:15
2076,/onecloud/test12-webpass-vip.vmware.com,10.148.81.63,7780,NULL,NULL,NULL,20,2013-10-02,15:30:30,2013-10-02,15:30:30
2077,/onecloud/s2-test12-lr2-vip.vmware.com,10.148.81.82,8011,NULL,NULL,NULL,20,2013-10-02,15:30:30,2014-05-09,12:27:15
2078,/onecloud/s2-test12-tcs5-vip.vmware.com,10.148.81.59,8511,NULL,NULL,NULL,20,2013-10-02,15:30:30,2014-05-09,12:27:12
2079,/onecloud/websearch-test12-vip.vmware.com,10.148.81.81,8080,NULL,NULL,NULL,20,2013-10-02,15:30:30,2013-10-02,15:30:30
2080,/onecloud/comm-test12-ssl,10.148.232.145,443,NULL,NULL,NULL,20,2013-10-02,15:30:31,2013-10-02,15:30:31
2081,/onecloud/s2-test12-websvc2-vip.vmware.com,10.148.81.83,8281,NULL,NULL,NULL,20,2013-10-02,15:30:32,2014-05-09,12:27:15
2082,/onecloud/portal-test12-webgate-vip.vmware.com,10.148.81.63,80,NULL,NULL,NULL,20,2013-10-02,15:30:32,2014-05-10,12:29:15
2083,/onecloud/test12-oid.vmware.com,10.148.81.60,389,NULL,NULL,NULL,20,2013-10-02,15:30:33,2014-05-08,12:29:21
2084,/onecloud/visl-test12-pl-vip.vmware.com,10.148.83.6,8001,NULL,NULL,NULL,20,2013-10-02,15:30:33,2014-07-27,12:27:18
2085,/onecloud/s2-test12-wcm-vip.vmware.com,10.148.81.78,8251,NULL,NULL,NULL,20,2013-10-02,15:30:33,2014-05-09,12:27:13
2086,/onecloud/s2-test12-wcm-static-vip.vmware.com,10.148.81.74,81,NULL,NULL,NULL,20,2013-10-02,15:30:33,2014-05-09,12:27:13
2087,/onecloud/s2-test12-lr5-vip.vmware.com,10.148.81.88,8011,NULL,NULL,NULL,20,2013-10-02,15:30:33,2014-05-09,12:27:14
2088,/onecloud/test12soa-vip.vmware.com,10.148.80.188,7777,NULL,NULL,NULL,20,2013-10-02,15:30:34,2014-05-08,12:29:21
2089,/onecloud/comm-test12,10.148.232.145,80,NULL,NULL,NULL,20,2013-10-02,15:30:35,2013-10-02,15:30:35
2090,/onecloud/s2-test12-tcs3-vip.vmware.com,10.148.81.71,8311,NULL,NULL,NULL,20,2013-10-02,15:30:35,2014-05-09,12:27:12
2091,/onecloud/s2-test12-lr3-vip.vmware.com,10.148.83.4,8001,NULL,NULL,NULL,20,2013-10-02,15:30:35,2014-05-09,12:27:15
2092,/onecloud/www-test12-vip.vmware.com,10.148.83.8,80,NULL,NULL,NULL,20,2013-10-02,15:30:35,2014-05-09,12:27:15
2093,/onecloud/lrp-test12-ssl-vip.vmware.com,10.148.81.71,443,NULL,NULL,NULL,20,2013-10-02,15:30:36,2013-10-02,15:30:36
2094,/onecloud/s2-test12-websvc4-vip.vmware.com,10.148.81.84,8481,NULL,NULL,NULL,20,2013-10-02,15:30:36,2013-10-03,15:31:10
2095,/onecloud/www-test12-ssl-vip.vmware.com,10.148.81.69,443,NULL,NULL,NULL,20,2013-10-02,15:30:36,2013-10-02,15:30:36
2096,/onecloud/s2-test12-lr4-vip.vmware.com,10.148.81.87,8001,NULL,NULL,NULL,20,2013-10-02,15:30:36,2014-05-09,12:27:14
2097,/onecloud/s2-test12-websvc3-vip.vmware.com,10.148.80.79,8381,NULL,NULL,NULL,20,2013-10-02,15:30:37,2014-05-09,12:27:15
2098,/onecloud/s2-test12-tcs4-vip.vmware.com,10.148.81.72,8411,NULL,NULL,NULL,20,2013-10-02,15:30:37,2014-05-09,12:27:13
2099,/onecloud/test12-ovd.vmware.com,10.148.81.61,6501,NULL,NULL,NULL,20,2013-10-02,15:30:37,2014-05-13,12:28:21
2100,/onecloud/s2-test12-websvc1-vip.vmware.com,10.148.81.81,8181,NULL,NULL,NULL,20,2013-10-02,15:30:38,2014-05-09,12:27:15
2101,/onecloud/s2-test12-tcs1-vip.vmware.com,10.148.81.75,8111,NULL,NULL,NULL,20,2013-10-02,15:30:38,2014-05-09,12:27:12
2102,/onecloud/ucmtest12-vip.vmware.com,10.148.81.55,7780,NULL,NULL,NULL,20,2013-10-02,15:30:39,2014-05-08,12:29:21
2103,/onecloud/s2-test12-tcs8-vip.vmware.com,10.148.81.73,8811,NULL,NULL,NULL,20,2013-10-02,15:30:39,2014-05-09,12:27:13
2104,/onecloud/lrp-test12-vip.vmware.com,10.148.81.89,80,NULL,NULL,NULL,20,2013-10-02,15:30:40,2014-05-09,12:27:14
2105,/onecloud/cbr-uat2-rmq-vip.vmware.com,10.148.81.17,5672,NULL,NULL,NULL,20,2013-10-02,15:30:40,2013-10-02,15:30:40
2106,/onecloud/visl-test12-ml-vip.vmware.com,10.148.83.7,8001,NULL,NULL,NULL,20,2013-10-02,15:30:40,2014-07-27,12:27:18
2107,/onecloud/s2-test12-tcs6-vip.vmware.com,10.148.81.65,8611,NULL,NULL,NULL,20,2013-10-02,15:30:41,2014-05-09,12:27:13
2108,s2-stage-kcat-vip.vmware.com,10.113.14.172,8080,NULL,NULL,NULL,6,2013-10-03,15:29:59,2013-10-03,15:29:59
2109,/onecloud/www-dev16-ns-vip,10.148.81.91,80,NULL,NULL,NULL,20,2013-10-03,15:31:04,2013-10-03,15:31:04
2110,/onecloud/www-dev16-ns-vip-ssl,10.148.81.91,443,NULL,NULL,NULL,20,2013-10-03,15:31:06,2013-10-03,15:31:06
2111,/onecloud/esg-uat-int-vip.vmware.com-443,10.127.248.52,443,NULL,NULL,NULL,20,2013-10-05,15:30:22,2013-10-05,15:30:22
2112,/onecloud/esg-uat-int-vip.vmware.com-8443,10.127.248.52,8443,NULL,NULL,NULL,20,2013-10-05,15:30:27,2013-10-05,15:30:27
2113,/onecloud/comm-test99-vip,10.148.81.101,80,NULL,NULL,NULL,20,2013-10-08,15:30:42,2013-10-08,15:30:42
2114,/onecloud/comm-test99-ssl-vip,10.148.81.101,443,NULL,NULL,NULL,20,2013-10-08,15:30:44,2013-10-08,15:30:44
2115,/onecloud/ucmtest99tril-vip.vmware.com,10.148.81.110,8888,NULL,NULL,NULL,20,2013-10-08,15:30:45,2014-08-07,12:29:38
2116,/onecloud/s2-uat2-websvc5-vip.vmware.com,10.148.81.105,8581,NULL,NULL,NULL,20,2013-10-09,15:30:54,2013-10-09,15:30:54
2117,/onecloud/test99-webpass-vip.vmware.com,10.148.81.108,7780,NULL,NULL,NULL,20,2013-10-09,15:30:55,2014-08-08,12:29:32
2118,/onecloud/portal-test99-webgate-vip.vmware.com,10.148.81.107,80,NULL,NULL,NULL,20,2013-10-09,15:30:56,2014-08-08,12:29:32
2119,/onecloud/s2-test99-lr2-vip.vmware.com,10.148.81.124,8011,NULL,NULL,NULL,20,2013-10-09,15:30:58,2014-08-07,12:29:39
2120,/onecloud/test99-oid.vmware.com,10.148.80.134,389,NULL,NULL,NULL,20,2013-10-09,15:30:59,2014-08-07,12:29:38
2121,/onecloud/s2-test99-lr1-vip.vmware.com,10.148.83.218,8001,NULL,NULL,NULL,20,2013-10-09,15:30:59,2014-08-07,12:29:39
2122,/onecloud/test99-ovd.vmware.com,10.148.81.94,6501,NULL,NULL,NULL,20,2013-10-09,15:31:00,2014-08-08,12:29:34
2123,/onecloud/test99-ebssso.vmware.com,10.148.81.106,443,NULL,NULL,NULL,20,2013-10-09,15:31:01,2014-08-08,12:29:34
2124,/onecloud/s2-test99-lr3-vip.vmware.com,10.148.83.220,8001,NULL,NULL,NULL,20,2013-10-09,15:31:03,2014-08-07,12:29:39
2125,/onecloud/cbr-uat2-solr-vip,10.148.80.114,80,NULL,NULL,NULL,20,2013-10-09,15:31:03,2013-10-09,15:31:03
2126,epm-lt-workspace,10.128.37.139,80,NULL,NULL,NULL,13,2013-10-10,15:29:49,2013-10-10,15:29:49
2127,/onecloud/ucmtest99-vip.vmware.com,10.148.81.109,7780,NULL,NULL,NULL,20,2013-10-10,15:30:15,2014-08-07,12:29:39
2128,/onecloud/s2-test99-tcs3-vip.vmware.com,10.148.81.116,8311,NULL,NULL,NULL,20,2013-10-10,15:30:15,2014-08-08,12:29:33
2129,/onecloud/s2-test99-tcs1-vip.vmware.com,10.148.81.112,8111,NULL,NULL,NULL,20,2013-10-10,15:30:30,2014-08-08,12:29:34
2130,/onecloud/s2-test99-tcs2-vip.vmware.com,10.148.81.115,8211,NULL,NULL,NULL,20,2013-10-10,15:30:30,2014-08-08,12:29:33
2131,/onecloud/s2-test99-wcm-vip.vmware.com,10.148.81.114,8251,NULL,NULL,NULL,20,2013-10-10,15:30:31,2014-08-08,12:29:32
2132,/onecloud/portal-test99-flexlm-vip.vmware.com,10.148.81.92,80,NULL,NULL,NULL,20,2013-10-10,15:30:32,2014-08-08,12:29:31
2133,/onecloud/ucmtest13-ssl-vip,10.148.233.35,4458,NULL,NULL,NULL,20,2013-10-10,15:30:32,2013-10-10,15:30:32
2134,/onecloud/s2-test99-ebssso-vip,10.148.81.107,443,NULL,NULL,NULL,20,2013-10-10,15:30:32,2013-10-10,15:30:32
2135,/onecloud/s2-test99-tcs7-vip.vmware.com,10.148.81.120,8711,NULL,NULL,NULL,20,2013-10-10,15:30:33,2014-08-08,12:29:33
2136,/onecloud/s2-test99-tcs6-vip.vmware.com,10.148.81.118,8611,NULL,NULL,NULL,20,2013-10-10,15:30:34,2014-08-08,12:29:33
2137,/onecloud/s2-test99-tcs4-vip.vmware.com,10.148.81.117,8411,NULL,NULL,NULL,20,2013-10-10,15:30:34,2014-08-08,12:29:33
2138,/onecloud/www-test99-vip.vmware.com,10.148.83.226,80,NULL,NULL,NULL,20,2013-10-10,15:30:34,2014-08-08,12:29:34
2139,/onecloud/lrp-test99-ssl-vip.vmware.com,10.148.81.123,443,NULL,NULL,NULL,20,2013-10-10,15:30:35,2013-10-10,15:30:35
2140,/onecloud/s2-test99-websvc1-vip.vmware.com,10.148.81.103,8181,NULL,NULL,NULL,20,2013-10-10,15:30:35,2014-08-07,12:29:38
2141,/onecloud/s2-test99-tcs8-vip.vmware.com,10.148.81.121,8811,NULL,NULL,NULL,20,2013-10-10,15:30:36,2014-08-08,12:29:33
2142,/onecloud/websearch-test99-vip.vmware.com,10.148.81.119,8080,NULL,NULL,NULL,20,2013-10-10,15:30:37,2014-08-08,12:29:33
2143,/onecloud/s2-test99-websvc4-vip.vmware.com,10.148.81.102,8481,NULL,NULL,NULL,20,2013-10-10,15:30:37,2014-08-07,12:29:38
2144,/onecloud/test99osb-vip.vmware.com,10.148.81.95,8011,NULL,NULL,NULL,20,2013-10-10,15:30:38,2014-08-08,12:29:31
2145,/onecloud/s2-test99-tcs5-vip.vmware.com,10.148.81.123,8511,NULL,NULL,NULL,20,2013-10-10,15:30:38,2014-08-08,12:29:33
2146,/onecloud/test99soa-vip.vmware.com,10.148.81.104,7777,NULL,NULL,NULL,20,2013-10-10,15:30:38,2014-08-08,12:29:32
2147,/onecloud/s2-test99-websvc2-vip.vmware.com,10.148.81.100,8281,NULL,NULL,NULL,20,2013-10-10,15:30:39,2014-08-07,12:29:38
2148,/onecloud/lrp-test99-vip.vmware.com,10.148.83.223,80,NULL,NULL,NULL,20,2013-10-10,15:30:40,2014-08-07,12:29:39
2149,/onecloud/www-test99-ssl-vip.vmware.com,10.148.81.124,443,NULL,NULL,NULL,20,2013-10-10,15:30:41,2013-10-10,15:30:41
2150,/onecloud/wwwa-test99-web-vip-1.vmware.com,10.148.81.52,80,NULL,NULL,NULL,20,2013-10-10,15:30:42,2014-08-07,12:29:37
2151,/onecloud/s2-test99-websvc3-vip.vmware.com,10.148.81.101,8381,NULL,NULL,NULL,20,2013-10-10,15:30:43,2014-08-07,12:29:38
2152,/onecloud/s2-test99-ebssso-ag-vip,10.148.81.106,80,NULL,NULL,NULL,20,2013-10-10,15:30:44,2013-10-10,15:30:44
2153,/onecloud/s2-test99-wcm-static-vip.vmware.com,10.148.81.113,81,NULL,NULL,NULL,20,2013-10-10,15:30:45,2013-10-10,15:30:45
2154,/onecloud/s2-test99-websvc5-vip.vmware.com,10.148.80.112,8581,NULL,NULL,NULL,20,2013-10-11,15:30:20,2014-08-07,12:29:38
2155,/onecloud/s2-test99-lr5-vip.vmware.com,10.148.81.128,8011,NULL,NULL,NULL,20,2013-10-11,15:30:28,2014-08-07,12:29:39
2156,/onecloud/s2-test99-lr4-vip.vmware.com,10.148.81.125,8001,NULL,NULL,NULL,20,2013-10-11,15:30:33,2014-08-07,12:29:39
2157,s2-stage-solrs-vip-1.vmware.com,10.113.14.242,80,NULL,NULL,NULL,6,2013-10-12,15:29:15,2013-10-12,15:29:15
2158,s2-stage-solrs-vip-2.vmware.com,10.113.14.243,80,NULL,NULL,NULL,6,2013-10-12,15:29:25,2013-10-12,15:29:25
2159,s2-prod-solrs-vip-2.vmware.com,10.113.164.77,80,NULL,NULL,NULL,6,2013-10-12,15:29:25,2013-10-12,15:29:25
2160,s2-prod-solrs-vip-1.vmware.com,10.113.164.76,80,NULL,NULL,NULL,6,2013-10-12,15:29:26,2013-10-12,15:29:26
2161,s2-lt-solrs-vip-1.vmware.com,10.128.36.214,80,NULL,NULL,NULL,13,2013-10-12,15:29:43,2013-10-12,15:29:43
2162,s2-lt-solrs-vip-2.vmware.com,10.128.36.227,80,NULL,NULL,NULL,13,2013-10-12,15:29:49,2013-10-12,15:29:49
2163,sftpsite-stg-vip,10.113.210.21,443,NULL,NULL,NULL,21,2013-10-12,15:30:37,2013-10-12,15:30:37
2164,s2-prod-catsso-vip-9704,10.113.161.28,9704,NULL,NULL,NULL,5,2013-10-15,15:30:26,2013-10-15,15:30:26
2165,entitlementnew-vip-9704,10.119.17.115,9704,NULL,NULL,NULL,18,2013-10-15,15:31:16,2013-10-15,15:31:16
2166,entitlementnew-vip-80,10.119.17.115,80,NULL,NULL,NULL,18,2013-10-15,15:31:17,2013-10-15,15:31:17
2167,s2-prod-tco-vip,10.113.163.179,8001,NULL,NULL,NULL,6,2013-10-16,15:30:39,2013-10-16,15:30:39
2168,s2-stage-tco-vip,10.113.14.244,8001,NULL,NULL,NULL,6,2013-10-16,15:30:41,2013-10-16,15:30:41
2169,s2-lt-tco-vip,10.128.37.186,8001,NULL,NULL,NULL,13,2013-10-16,15:31:05,2013-10-16,15:31:05
2170,cat-qai-mln-vip-new.vmware.com,10.130.40.188,8080,NULL,NULL,NULL,16,2013-10-17,15:31:10,2013-10-17,15:31:10
2171,cat-qai-mlne-vip-new.vmware.com,10.130.40.189,8080,NULL,NULL,NULL,16,2013-10-17,15:31:11,2013-10-17,15:31:11
2172,iweb-uat-vip.vmware.com,10.130.45.113,80,NULL,NULL,NULL,16,2013-10-19,15:31:17,2013-10-19,15:31:17
2173,/onecloud/uatd-ovd.vmware.com,10.148.80.95,6501,NULL,NULL,NULL,20,2013-10-19,15:31:38,2013-10-19,15:31:38
2174,/onecloud/oracleapps-uat1.vmware.com,10.148.232.117,80,NULL,NULL,NULL,20,2013-10-22,15:31:42,2013-10-22,15:31:42
2175,/onecloud/s2-test15-websvc5-vip,10.148.82.153,8581,NULL,NULL,NULL,20,2013-10-22,15:31:44,2014-01-11,13:25:28
2176,esg-qa-int-vip-80,10.130.41.18,80,NULL,NULL,NULL,16,2013-10-24,15:30:52,2013-10-24,15:30:52
2177,/onecloud/ucmtest17tril-vip.vmware.com,10.148.81.132,8888,NULL,NULL,NULL,20,2013-10-24,15:31:25,2014-03-27,12:23:25
2178,esg-stage-int-vip-8443,10.113.14.97,8443,NULL,NULL,NULL,6,2013-10-25,15:35:01,2013-10-25,15:35:01
2179,ucmstage-vip,10.113.68.186,7780,NULL,NULL,NULL,6,2013-10-25,15:35:04,2013-10-25,15:35:04
2180,ucmstage-ssl-vip,10.113.68.186,4458,NULL,NULL,NULL,6,2013-10-25,15:35:06,2013-10-25,15:35:06
2181,/onecloud/s2-test17-websvc2-vip.vmware.com,10.148.81.201,8281,NULL,NULL,NULL,20,2013-10-25,15:36:08,2014-03-28,12:23:32
2182,/onecloud/s2-test17-websvc3-vip.vmware.com,10.148.81.167,8381,NULL,NULL,NULL,20,2013-10-25,15:36:11,2014-03-28,12:23:32
2183,/onecloud/s2-test17-lr2-vip.vmware.com,10.148.81.154,8011,NULL,NULL,NULL,20,2013-10-25,15:36:11,2014-03-28,12:23:34
2184,/onecloud/test17soa-vip.vmware.com,10.148.81.145,7777,NULL,NULL,NULL,20,2013-10-25,15:36:11,2014-03-28,12:23:32
2185,/onecloud/s2-test17-tcs7-vip.vmware.com,10.148.81.164,8711,NULL,NULL,NULL,20,2013-10-25,15:36:11,2014-03-28,12:23:34
2186,/onecloud/ucmtest17-vip.vmware.com,10.148.81.133,7780,NULL,NULL,NULL,20,2013-10-25,15:36:12,2014-03-27,12:23:26
2187,/onecloud/visl-test17-pl-vip.vmware.com,10.148.81.147,8001,NULL,NULL,NULL,20,2013-10-25,15:36:13,2014-03-28,12:23:32
2188,/onecloud/s2-test17-wcm-static-vip.vmware.com,10.148.82.17,81,NULL,NULL,NULL,20,2013-10-25,15:36:14,2014-03-28,12:23:33
2189,/onecloud/s2-test17-websvc1-vip.vmware.com,10.148.81.170,8181,NULL,NULL,NULL,20,2013-10-25,15:36:15,2014-03-28,12:23:32
2190,/onecloud/visl-test17-ml-vip.vmware.com,10.148.81.149,8001,NULL,NULL,NULL,20,2013-10-25,15:36:15,2014-03-28,12:23:32
2191,/onecloud/s2-test17-tcs6-vip.vmware.com,10.148.81.156,8611,NULL,NULL,NULL,20,2013-10-25,15:36:15,2014-03-28,12:23:34
2192,/onecloud/s2-test17-tcs1-vip.vmware.com,10.148.81.162,8111,NULL,NULL,NULL,20,2013-10-25,15:36:16,2014-03-28,12:23:33
2193,/onecloud/s2-test17-tcs8-vip.vmware.com,10.148.81.150,8811,NULL,NULL,NULL,20,2013-10-25,15:36:16,2014-03-28,12:23:34
2194,/onecloud/test17-oid.vmware.com,10.148.81.129,389,NULL,NULL,NULL,20,2013-10-25,15:36:17,2014-03-28,12:23:30
2195,/onecloud/www-test17-ssl-vip.vmware.com,10.148.81.149,443,NULL,NULL,NULL,20,2013-10-25,15:36:17,2013-12-12,13:25:23
2196,/onecloud/s2-test17-ebssso-vip.vmware.com,10.148.81.150,443,NULL,NULL,NULL,20,2013-10-25,15:36:18,2013-12-12,13:25:23
2197,/onecloud/s2-test17-tcs2-vip.vmware.com,10.148.81.166,8211,NULL,NULL,NULL,20,2013-10-25,15:36:18,2014-03-28,12:23:33
2198,/onecloud/s2-test17-websvc4-vip.vmware.com,10.148.81.255,8481,NULL,NULL,NULL,20,2013-10-25,15:36:18,2014-03-28,12:23:34
2199,/onecloud/www-test17-vip.vmware.com,10.148.81.148,80,NULL,NULL,NULL,20,2013-10-25,15:36:18,2014-03-28,12:23:35
2200,/onecloud/wwwa-test17-web-vip-1.vmware.com,10.148.81.141,80,NULL,NULL,NULL,20,2013-10-25,15:36:19,2014-03-28,12:23:30
2201,/onecloud/s2-test17-lr5-vip.vmware.com,10.148.81.144,8011,NULL,NULL,NULL,20,2013-10-25,15:36:19,2014-03-28,12:23:31
2202,/onecloud/s2-test17-tcs5-vip.vmware.com,10.148.81.161,8511,NULL,NULL,NULL,20,2013-10-25,15:36:20,2014-03-28,12:23:33
2203,/onecloud/s2-test17-wcm-vip.vmware.com,10.148.81.155,8251,NULL,NULL,NULL,20,2013-10-25,15:36:20,2014-03-28,12:23:33
2204,/onecloud/s2-test17-ebssso-ag-vip.vmware.com,10.148.81.146,80,NULL,NULL,NULL,20,2013-10-25,15:36:21,2013-12-12,13:25:23
2205,/onecloud/s2-test17-solrs-vip.vmware.com,10.148.81.131,80,NULL,NULL,NULL,20,2013-10-25,15:36:21,2014-03-27,12:23:25
2206,/onecloud/test17-ebssso.vmware.com,10.148.81.134,443,NULL,NULL,NULL,20,2013-10-25,15:36:21,2014-03-29,12:22:02
2207,/onecloud/test17-ovd.vmware.com,10.148.81.139,6501,NULL,NULL,NULL,20,2013-10-25,15:36:22,2014-03-29,12:21:57
2208,/onecloud/test17-webpass-vip.vmware.com,10.148.81.136,7780,NULL,NULL,NULL,20,2013-10-25,15:36:22,2014-03-29,12:21:59
2209,/onecloud/lrp-test17-vip.vmware.com,10.148.81.153,80,NULL,NULL,NULL,20,2013-10-25,15:36:22,2014-03-28,12:23:32
2210,/onecloud/portal-test17-webgate-vip.vmware.com,10.148.81.135,80,NULL,NULL,NULL,20,2013-10-25,15:36:23,2014-03-29,12:21:59
2211,/onecloud/s2-test17-lr3-vip.vmware.com,10.148.81.146,8001,NULL,NULL,NULL,20,2013-10-25,15:36:23,2014-03-28,12:23:33
2212,/onecloud/s2-test17-lr4-vip.vmware.com,10.148.81.140,8001,NULL,NULL,NULL,20,2013-10-25,15:36:24,2014-03-28,12:23:31
2213,/onecloud/s2-test17-tcs4-vip.vmware.com,10.148.81.160,8411,NULL,NULL,NULL,20,2013-10-25,15:36:24,2014-03-28,12:23:33
2214,/onecloud/psb-test17-ml-vip.vmware.com,10.148.81.145,8011,NULL,NULL,NULL,20,2013-10-25,15:36:26,2013-12-12,13:25:20
2215,/onecloud/s2-test17-lr1-vip.vmware.com,10.148.81.143,8001,NULL,NULL,NULL,20,2013-10-25,15:36:26,2014-03-28,12:23:34
2216,/onecloud/test17osb-vip.vmware.com,10.148.81.142,8011,NULL,NULL,NULL,20,2013-10-25,15:36:26,2014-03-28,12:23:34
2217,/onecloud/s2-test17-tcs3-vip.vmware.com,10.148.81.165,8311,NULL,NULL,NULL,20,2013-10-25,15:36:26,2014-03-28,12:23:33
2218,/onecloud/websearch-test17-vip.vmware.com,10.148.81.138,8080,NULL,NULL,NULL,20,2013-10-25,15:36:26,2014-03-29,12:21:57
2219,/onecloud/portal-test17-flexlm-vip.vmware.com,10.148.81.130,80,NULL,NULL,NULL,20,2013-10-25,15:36:29,2014-03-29,12:22:00
2220,/onecloud/lrp-test17-ssl-vip.vmware.com,10.148.81.141,443,NULL,NULL,NULL,20,2013-10-25,15:36:29,2013-12-12,13:25:23
2221,sftpsite-stg-ext.vmware.com,10.113.210.21,443,NULL,NULL,NULL,21,2013-10-25,15:36:31,2013-10-25,15:36:31
2222,sftpsite-stg-int.vmware.com,10.113.210.22,443,NULL,NULL,NULL,21,2013-10-25,15:36:31,2013-10-25,15:36:31
2223,/onecloud/oracleapps-test17.vmware.com,10.148.232.117,80,NULL,NULL,NULL,20,2013-10-28,14:35:48,2013-10-28,14:35:48
