"timestamp","vcserver","datacenter","name","id","state","url","capacity","freespace"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid36","Datastore-datastore-21899","Available","ds:///vmfs/volumes/4fe1b125-1021ddb1-cd9b-e839352e5855/","2198754820096","84159758336"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid03","Datastore-datastore-21900","Available","ds:///vmfs/volumes/4ff68dcb-4e4b1634-0e95-e839352e5856/","2198754820096","84020297728"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid04","Datastore-datastore-21901","Available","ds:///vmfs/volumes/4ff68fa9-4ce8838f-b4e8-e839352e5856/","2198754820096","84347453440"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid05","Datastore-datastore-21902","Available","ds:///vmfs/volumes/4ff6928f-bf49ae98-f618-e839352e5856/","2198754820096","46154121216"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid06","Datastore-datastore-21903","Available","ds:///vmfs/volumes/4ff6933b-e3b1723a-9bd0-e839352e5856/","2198754820096","67712843776"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid07","Datastore-datastore-21904","Available","ds:///vmfs/volumes/4ff693ac-566a4016-cc2e-e839352e5856/","2198754820096","78500593664"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid08","Datastore-datastore-21905","Available","ds:///vmfs/volumes/5016fcfc-df771c7e-46f6-e839352e5856/","2198754820096","60530098176"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid09","Datastore-datastore-21906","Available","ds:///vmfs/volumes/502a8648-9b7a6dc9-5336-e83935ea0c68/","2198754820096","104060682240"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid10","Datastore-datastore-21907","Available","ds:///vmfs/volumes/502a8670-a5e20faa-c623-e83935ea0c68/","2198754820096","116930904064"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid11","Datastore-datastore-21908","Available","ds:///vmfs/volumes/502a8695-7ab9a616-14bf-e83935ea0c68/","2198754820096","86423633920"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid12","Datastore-datastore-21909","Available","ds:///vmfs/volumes/502a86c8-24699ad6-1e25-e83935ea0c68/","2198754820096","69232230400"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid13","Datastore-datastore-21910","Available","ds:///vmfs/volumes/502a86ec-56e1eb7c-50c7-e83935ea0c68/","2198754820096","76314312704"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid24","Datastore-datastore-21911","Available","ds:///vmfs/volumes/506496a7-5fee1c63-6368-e839352e5856/","2198754820096","86235938816"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid25","Datastore-datastore-21912","Available","ds:///vmfs/volumes/50649b13-a6b2b1df-1a14-e839352e5856/","2198754820096","88373985280"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid26","Datastore-datastore-21913","Available","ds:///vmfs/volumes/50649b52-01d91b24-acb8-e839352e5856/","2198754820096","32497467392"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid27","Datastore-datastore-21914","Available","ds:///vmfs/volumes/50649ba5-d6d8e9f0-d59a-e839352e5856/","2198754820096","34686894080"
