"vcserver","datacenter","vmhost","vswitch","portgroup"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg3-7.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg3-7.vmware.com","vSwitch1","vMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg3-7.vmware.com","vSwitch2","sc9/wdc-tier2-stage-DMZ-10.113.54.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-1.vmware.com","vSwitch0","wdc-exchange-test-10.129.16.128/25"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-1.vmware.com","vSwitch0","WDC_LT_10G-POD3-10.128.10.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-1.vmware.com","vSwitch0","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-1.vmware.com","vSwitch1","vMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-1.vmware.com","vSwitch2","sc9/wdc-tier2-stage-DMZ-10.113.54.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-2.vmware.com","vSwitch0","wdc-exchange-test-10.129.16.128/25"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-2.vmware.com","vSwitch0","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-2.vmware.com","vSwitch0","WDC_LT_10G-POD3-10.128.10.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-2.vmware.com","vSwitch1","vMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg4-2.vmware.com","vSwitch2","sc9/wdc-tier2-stage-DMZ-10.113.54.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch1","vSwitch1 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch1","wdc-qai-server-10.130.40.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch2","vSwitch2 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch2","wdc-qai-DMZ-10.130.64.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch1","vSwitch1 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch1","wdc-qai-server-10.130.40.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch2","vSwitch2 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-4.vmware.com","vSwitch2","wdc-qai-DMZ-10.130.64.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch1","vSwitch1 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch1","wdc-qai-server-10.130.40.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch2","vSwitch2 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vSwitch2","wdc-qai-DMZ-10.130.64.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-5.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch1","vSwitch1 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch1","wdc-qai-server-10.130.40.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch2","vSwitch2 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vSwitch2","wdc-qai-DMZ-10.130.64.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-6.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-8.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-8.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-5.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-6.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-7.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-uat-vmg1-7.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch1","osdc-loadrunner-10.16.18.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-2.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch1","osdc-loadrunner-10.16.18.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg1-4.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-2.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-8.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-dev-1.vmware.com","Palo Alto","osdc-ph3-vmg2-1.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-09.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-09.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-09.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-09.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-09.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-09.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-08.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-08.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-08.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-08.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-08.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-08.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-01.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-01.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-01.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-01.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-01.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-02.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-02.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-02.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-02.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-02.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-02.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-03.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-03.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-03.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-03.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-03.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-03.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-04.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-04.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-04.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-04.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-04.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-04.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-07.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-07.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-07.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-07.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-07.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-07.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-06.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-06.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-06.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-06.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-06.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-06.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-05.vmware.com","vSwitch0","vf-storage"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-05.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-05.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-05.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-05.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev1-05.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch3","10.113.210.0/23-vf-stage-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-02.vmware.com","vSwitch3","10.113.208.0/23-vf-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch3","10.113.210.0/23-vf-stage-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-03.vmware.com","vSwitch3","10.113.208.0/23-vf-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch3","10.113.210.0/23-vf-stage-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-04.vmware.com","vSwitch3","10.113.208.0/23-vf-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch3","10.113.210.0/23-vf-stage-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-05.vmware.com","vSwitch3","10.113.208.0/23-vf-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch1","vmotion-2"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch1","vmotion-1"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch2","10.119.48.0/21-vf-dev"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch2","10.119.40.0/21-vf-test"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch3","10.113.210.0/23-vf-stage-dmz"
"vc-dev-1.vmware.com","SC9","sc9-vf-dev2-01.vmware.com","vSwitch3","10.113.208.0/23-vf-dmz"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch0","wdc-lt-POD3-10.128.10.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch2","interconnect2"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-09.vmware.com","vSwitch2","interconnect1"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch0","wdc-lt-POD3-10.128.10.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch2","interconnect2"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-11.vmware.com","vSwitch2","interconnect1"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch0","wdc-lt-POD3-10.128.10.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch2","interconnect2"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-stage1-r02-c06-12.vmware.com","vSwitch2","interconnect1"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch1","vMotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch2","donotuse_wdc-tier2-prod-10.128.152.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch2","wdc-backup-10.128.125.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch2","wdc-eMail-DR-Servers-10.128.242.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch2","wdc-network-mgmt1-10.253.0.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-1.vmware.com","vSwitch3","wdc-tier2-dmz-10.128.156.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch1","vMotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch2","wdc-backup-10.128.125.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch2","donotuse_wdc-tier2-prod-10.128.152.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch2","wdc-network-mgmt1-10.253.0.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch2","wdc-eMail-DR-Servers-10.128.242.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-prod-vmg1-2.vmware.com","vSwitch3","wdc-tier2-dmz-10.128.156.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch0","Tier2 Prod ESX Network - 10.128.148.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch0","VMotion"
